date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20190315,30.03,22.25,1.33,185.25,0.68,0.14,0.48,96.43,0.0,0.77,-0.40531,1.34126,1.40116
20190316,30.77,23.69,2.7,164.44,0.67,0.13,0.48,96.35,0.0,0.77,-0.72207,0.94971,1.19304
20190317,30.75,30.5,3.41,176.69,0.67,0.13,0.35,96.3,0.0,0.77,-0.89472,0.54834,1.04938
20190318,30.15,24.88,2.32,208.19,0.7,0.13,0.45,96.29,0.0,0.77,-0.97153,0.19807,0.99151
20190319,29.67,33.69,2.46,189.25,0.68,0.13,0.35,96.07,0.0,0.77,-1.00531,-0.08302,1.00873
20190320,30.78,35.0,3.05,175.56,0.53,0.16,2.22,95.99,0.0,0.77,-1.02341,-0.29137,1.06408
20190321,30.58,32.81,1.91,224.44,0.62,0.2,2.16,96.16,0.0,0.77,-1.03539,-0.42660,1.11983
20190322,30.62,30.38,1.83,203.44,0.65,0.2,2.49,96.29,0.0,0.77,-1.04164,-0.49061,1.15140
20190323,31.33,28.19,2.42,44.94,0.63,0.2,1.66,96.25,0.0,0.77,-1.03861,-0.48845,1.14774
20190324,31.5,25.56,2.76,68.25,0.63,0.19,1.56,96.21,0.0,0.77,-1.02195,-0.42865,1.10821
20190325,31.88,23.19,2.59,80.06,0.63,0.18,1.53,96.19,0.0,0.77,-0.98851,-0.32291,1.03991
20190326,32.51,27.62,1.75,108.88,0.63,0.19,2.15,96.22,0.0,0.77,-0.93760,-0.18524,0.95572
20190327,32.03,26.5,1.52,80.44,0.64,0.18,1.56,96.37,0.0,0.77,-0.87155,-0.03077,0.87209
20190328,31.62,20.19,2.06,73.38,0.66,0.17,1.53,96.3,0.0,0.77,-0.79566,0.12552,0.80550
20190329,31.6,16.56,2.11,77.5,0.69,0.17,1.46,96.14,0.0,0.77,-0.71757,0.26991,0.76665
20190330,32.82,18.69,1.69,106.81,0.66,0.16,1.36,96.04,0.0,0.77,-0.64623,0.39080,0.75520
20190331,33.73,21.19,1.8,244.62,0.65,0.16,1.13,96.01,0.0,0.77,-0.59043,0.47908,0.76035
20190401,33.09,16.81,2.25,297.69,0.63,0.16,1.17,96.04,0.0,0.33,-0.55765,0.52785,0.76785
20190402,32.66,16.44,1.92,46.69,0.68,0.15,1.07,96.02,0.0,0.33,-0.55132,0.53313,0.76693
20190403,33.5,27.31,2.75,116.69,0.59,0.15,0.64,96.05,0.06,0.33,-0.57020,0.49257,0.75350
20190404,33.55,26.56,2.66,188.19,0.52,0.15,0.55,96.17,5.8,0.33,-0.60708,0.40613,0.73040
20190405,34.14,27.44,2.35,226.31,0.55,0.15,2.02,96.19,0.23,0.33,-0.64922,0.27730,0.70596
20190406,34.43,25.75,2.37,254.56,0.64,0.17,1.95,96.12,0.0,0.33,-0.68107,0.11471,0.69066
20190407,33.98,21.94,1.17,261.38,0.66,0.18,2.87,96.0,0.0,0.33,-0.68882,-0.06784,0.69215
20190408,33.8,22.5,1.71,207.25,0.69,0.17,1.93,95.89,0.0,0.33,-0.66394,-0.25400,0.71087
20190409,33.44,28.62,1.6,210.31,0.66,0.17,1.56,95.99,0.0,0.33,-0.60325,-0.42850,0.73995
20190410,33.8,17.88,1.27,209.62,0.68,0.16,1.57,96.09,0.0,0.33,-0.50654,-0.57940,0.76960
20190411,33.84,20.19,1.48,183.38,0.7,0.16,1.41,95.99,0.0,0.33,-0.37458,-0.69836,0.79248
20190412,34.33,26.12,1.84,127.38,0.6,0.17,2.51,95.95,0.0,0.33,-0.20836,-0.78018,0.80753
20190413,34.75,25.88,2.8,133.44,0.64,0.22,5.47,96.0,0.0,0.33,-0.00953,-0.82221,0.82227
20190414,34.32,26.31,2.29,147.75,0.64,0.21,4.65,96.03,0.0,0.33,0.21891,-0.82402,0.85260
20190415,34.87,21.81,1.9,169.0,0.65,0.2,3.83,95.97,1.04,0.33,0.47195,-0.78705,0.91770
20190416,33.99,20.56,2.85,192.75,0.67,0.2,3.69,95.97,0.12,0.33,0.74217,-0.71439,1.03013
20190417,32.51,27.88,1.96,220.12,0.64,0.2,2.02,96.06,0.0,0.33,1.01978,-0.61042,1.18851
20190418,32.56,24.44,1.77,177.44,0.64,0.19,2.15,96.04,0.0,0.33,1.29295,-0.48042,1.37932
20190419,32.84,35.12,1.33,148.38,0.62,0.23,5.5,95.91,0.0,0.33,1.54853,-0.33011,1.58332
20190420,33.77,38.06,2.3,152.56,0.62,0.22,4.14,95.69,0.0,0.33,1.77282,-0.16512,1.78050
20190421,34.17,27.44,2.38,230.38,0.62,0.21,3.52,95.64,0.0,0.33,1.95256,0.00931,1.95258
20190422,33.44,31.31,2.41,98.69,0.62,0.2,2.84,95.77,0.57,0.33,2.07584,0.18868,2.08440
20190423,34.13,25.94,2.41,107.94,0.64,0.2,2.63,95.94,0.0,0.33,2.13287,0.36914,2.16458
20190424,34.52,25.12,2.58,117.75,0.66,0.19,2.21,95.98,0.0,0.33,2.11667,0.54726,2.18627
20190425,35.4,21.81,2.14,104.94,0.66,0.18,2.1,95.92,0.0,0.33,2.02355,0.71947,2.14765
20190426,36.11,23.5,2.62,122.81,0.66,0.17,1.75,95.81,0.12,0.33,1.85344,0.88149,2.05238
20190427,36.53,24.25,2.4,157.5,0.56,0.16,1.39,95.77,0.34,0.33,1.61007,1.02776,1.91014
20190428,36.98,23.81,2.33,140.69,0.55,0.16,1.29,95.71,0.0,0.33,1.30112,1.15128,1.73734
20190429,36.95,23.5,2.81,138.69,0.6,0.16,1.21,95.71,0.0,0.33,0.93816,1.24397,1.55808
20190430,36.23,24.75,2.68,156.06,0.59,0.15,1.01,95.61,0.0,0.33,0.52842,1.29443,1.39813
20190501,34.93,17.94,2.88,152.38,0.62,0.15,0.91,95.52,0.01,0.26,0.10272,1.30133,1.30537
20190502,34.92,19.69,3.38,316.75,0.59,0.14,0.9,95.48,0.0,0.26,-0.32403,1.25655,1.29766
20190503,33.92,19.88,3.07,311.12,0.66,0.14,0.64,95.61,0.0,0.26,-0.73163,1.16027,1.37169
20190504,33.58,20.94,3.47,295.31,0.7,0.14,0.65,95.89,0.0,0.26,-1.10224,1.01702,1.49976
20190505,33.91,19.62,2.89,313.12,0.66,0.13,0.65,95.99,0.0,0.26,-1.42200,0.83437,1.64872
20190506,34.65,17.94,2.44,324.5,0.66,0.13,0.72,95.88,0.0,0.26,-1.68182,0.62119,1.79287
20190507,35.18,17.25,1.96,174.44,0.66,0.13,0.64,95.75,0.0,0.26,-1.87727,0.38617,1.91658
20190508,34.88,18.44,3.54,323.44,0.63,0.12,0.49,95.79,0.0,0.26,-2.00792,0.13697,2.01259
20190509,34.98,21.38,3.45,269.94,0.69,0.12,0.42,95.75,0.0,0.26,-2.07640,-0.11986,2.07985
20190510,35.58,22.44,2.77,284.56,0.69,0.12,0.47,95.77,0.0,0.26,-2.08733,-0.37866,2.12140
20190511,35.76,25.56,2.29,134.31,0.58,0.12,1.01,95.87,0.0,0.26,-2.04647,-0.63417,2.14248
20190512,35.55,26.62,2.23,263.19,0.6,0.13,1.22,95.85,0.0,0.26,-1.95992,-0.88097,2.14881
20190513,35.9,22.88,1.99,153.69,0.61,0.13,0.68,95.73,0.0,0.26,-1.83384,-1.11306,2.14520
20190514,35.98,21.5,2.59,129.19,0.62,0.12,0.48,95.72,0.0,0.26,-1.67457,-1.32361,2.13451
20190515,36.03,22.62,1.62,244.12,0.65,0.12,0.6,95.8,0.0,0.26,-1.48919,-1.50519,2.11738
20190516,35.24,19.0,2.05,287.31,0.66,0.12,0.52,95.91,0.0,0.26,-1.28613,-1.65053,2.09245
20190517,35.11,19.75,2.73,341.56,0.66,0.12,0.47,95.91,0.0,0.26,-1.07502,-1.75389,2.05713
20190518,35.51,21.25,2.95,318.12,0.68,0.12,0.41,95.84,0.0,0.26,-0.86541,-1.81244,2.00845
20190519,35.87,17.81,2.59,50.25,0.68,0.12,0.47,95.84,0.0,0.26,-0.66462,-1.82677,1.94392
20190520,36.48,20.25,1.73,63.69,0.6,0.12,0.45,95.88,0.0,0.26,-0.47615,-1.80030,1.86220
20190521,37.03,27.0,1.91,206.19,0.55,0.16,3.29,95.78,1.46,0.26,-0.29932,-1.73808,1.76367
20190522,37.22,28.19,2.92,207.62,0.61,0.22,4.9,95.74,0.0,0.26,-0.13032,-1.64574,1.65089
20190523,37.2,28.38,1.97,157.06,0.58,0.22,5.32,95.69,1.29,0.26,0.03622,-1.52879,1.52922
20190524,36.31,32.56,2.96,305.81,0.62,0.23,6.1,95.77,0.0,0.26,0.20555,-1.39232,1.40741
20190525,36.62,21.88,2.68,304.12,0.68,0.22,4.51,95.64,0.0,0.26,0.38155,-1.24078,1.29812
20190526,37.5,21.5,2.66,285.56,0.68,0.2,3.77,95.51,0.0,0.26,0.56581,-1.07771,1.21721
20190527,38.09,21.75,2.64,308.31,0.66,0.19,2.79,95.54,0.0,0.26,0.75716,-0.90537,1.18025
20190528,37.88,20.5,2.84,327.94,0.69,0.18,2.58,95.5,0.0,0.26,0.95150,-0.72438,1.19585
20190529,37.39,20.88,2.21,302.25,0.67,0.17,1.94,95.45,0.0,0.26,1.14181,-0.53359,1.26034
20190530,36.92,33.69,3.07,103.94,0.59,0.17,1.33,95.43,0.0,0.26,1.31836,-0.33054,1.35917
20190531,37.16,33.62,3.21,172.56,0.58,0.16,1.46,95.49,0.0,0.26,1.46911,-0.11285,1.47343
20190601,36.63,33.94,2.78,181.88,0.27,0.16,1.19,95.62,2.7,0.35,1.58080,0.11944,1.58530
20190602,37.86,28.5,2.66,125.94,0.57,0.16,2.1,95.51,0.64,0.35,1.64124,0.36103,1.68048
20190603,35.96,36.75,4.09,291.62,0.54,0.26,8.71,95.54,6.78,0.35,1.64250,0.60040,1.74879
20190604,36.0,37.62,1.98,256.5,0.62,0.35,19.64,95.51,0.21,0.35,1.58344,0.82240,1.78427
20190605,36.49,34.31,3.41,213.06,0.62,0.31,12.24,95.48,0.32,0.35,1.46957,1.01352,1.78518
20190606,36.25,32.5,3.98,241.69,0.57,0.28,7.25,95.46,2.55,0.35,1.31034,1.16599,1.75400
20190607,36.58,34.44,2.58,266.75,0.52,0.26,6.08,95.53,12.01,0.35,1.11632,1.27851,1.69728
20190608,34.83,39.62,2.14,239.5,0.38,0.31,10.76,95.58,0.43,0.35,0.89791,1.35444,1.62504
20190609,33.63,46.38,3.41,275.69,0.54,0.3,6.92,95.5,0.0,0.35,0.66527,1.39945,1.54953
20190610,35.05,40.06,2.99,245.88,0.58,0.29,6.2,95.35,0.0,0.35,0.42855,1.41973,1.48300
20190611,34.94,40.69,4.63,209.94,0.67,0.27,5.83,95.39,0.0,0.35,0.19781,1.42091,1.43462
20190612,32.78,48.38,5.3,218.88,0.67,0.26,2.17,95.47,0.0,0.35,-0.01727,1.40745,1.40755
20190613,30.98,52.19,4.52,243.5,0.62,0.25,1.61,95.62,0.0,0.35,-0.20807,1.38239,1.39796
20190614,33.12,38.88,4.57,252.94,0.65,0.24,3.0,95.55,0.1,0.35,-0.36760,1.34742,1.39667
20190615,33.52,38.56,4.4,254.94,0.66,0.23,2.32,95.64,0.01,0.35,-0.49104,1.30310,1.39255
20190616,32.84,41.06,4.33,248.56,0.65,0.23,1.79,95.73,0.14,0.35,-0.57611,1.24926,1.37570
20190617,31.37,47.75,3.52,268.75,0.52,0.22,1.38,95.78,0.09,0.35,-0.62321,1.18547,1.33931
20190618,34.38,36.75,4.2,271.19,0.57,0.22,2.21,95.55,0.0,0.35,-0.63532,1.11155,1.28030
20190619,34.4,40.69,4.13,267.38,0.62,0.21,1.68,95.46,3.87,0.35,-0.61777,1.02791,1.19927
20190620,31.12,54.88,4.0,294.31,0.54,0.25,4.95,95.55,2.28,0.35,-0.57785,0.93579,1.09982
20190621,31.35,53.5,2.23,192.69,0.48,0.33,8.27,95.47,5.87,0.35,-0.52428,0.83721,0.98782
20190622,28.8,67.38,3.06,268.81,0.3,0.53,21.94,95.47,2.55,0.35,-0.46653,0.73476,0.87036
20190623,29.12,67.12,2.1,252.88,0.38,0.56,31.98,95.42,12.06,0.35,-0.41407,0.63114,0.75485
20190624,30.05,65.12,1.95,164.62,0.45,0.6,45.38,95.52,1.1,0.35,-0.37553,0.52858,0.64839
20190625,30.11,70.56,1.55,139.44,0.55,0.59,35.23,95.6,0.66,0.35,-0.35777,0.42822,0.55801
20190626,29.73,69.44,2.42,259.5,0.58,0.59,33.62,95.61,0.78,0.35,-0.36505,0.32978,0.49195
20190627,29.24,70.75,2.7,262.62,0.57,0.57,22.07,95.48,0.99,0.35,-0.39825,0.23134,0.46057
20190628,28.57,69.19,4.2,265.88,0.4,0.56,27.55,95.46,20.94,0.35,-0.45450,0.12986,0.47269
20190629,26.01,76.5,5.84,260.25,0.32,0.62,26.95,95.43,12.19,0.35,-0.52723,0.02221,0.52770
20190630,26.31,72.88,4.82,279.38,0.24,0.57,23.05,95.47,1.99,0.35,-0.60705,-0.09320,0.61416
20190701,26.42,72.44,4.05,275.56,0.25,0.59,24.08,95.45,1.74,0.24,-0.68322,-0.21512,0.71629
20190702,26.6,76.38,4.82,272.88,0.27,0.68,35.65,95.43,46.82,0.24,-0.74538,-0.33913,0.81890
20190703,26.62,71.56,5.45,261.88,0.34,0.66,35.99,95.46,2.25,0.24,-0.78467,-0.45871,0.90891
20190704,28.07,63.69,5.38,261.69,0.46,0.57,40.07,95.44,0.08,0.24,-0.79412,-0.56716,0.97586
20190705,27.11,63.38,5.88,265.31,0.35,0.58,34.74,95.34,0.41,0.24,-0.76859,-0.65924,1.01259
20190706,27.61,72.38,5.49,252.06,0.37,0.58,27.07,95.3,0.94,0.24,-0.70465,-0.73219,1.01619
20190707,27.78,71.06,5.38,253.06,0.38,0.63,37.3,95.42,10.83,0.24,-0.60071,-0.78590,0.98918
20190708,28.05,73.38,4.77,253.44,0.51,0.64,39.06,95.56,2.75,0.24,-0.45742,-0.82243,0.94108
20190709,27.78,73.75,4.45,251.69,0.45,0.61,35.76,95.55,1.01,0.24,-0.27795,-0.84531,0.88983
20190710,27.62,74.06,4.98,237.12,0.49,0.59,32.13,95.52,1.66,0.24,-0.06817,-0.85851,0.86121
20190711,26.72,78.38,4.3,248.69,0.39,0.66,30.51,95.67,36.61,0.24,0.16344,-0.86551,0.88081
20190712,26.95,76.62,3.2,251.56,0.49,0.7,36.28,95.86,2.93,0.24,0.40609,-0.86854,0.95878
20190713,27.18,75.5,3.43,255.94,0.52,0.66,37.29,95.92,2.6,0.24,0.64734,-0.86801,1.08282
20190714,27.86,71.5,3.34,273.19,0.6,0.63,39.51,95.82,0.19,0.24,0.87388,-0.86243,1.22778
20190715,28.06,68.0,3.4,271.62,0.6,0.59,39.6,95.67,0.02,0.24,1.07237,-0.84862,1.36753
20190716,28.41,66.81,3.51,274.62,0.63,0.59,42.61,95.72,0.17,0.24,1.23043,-0.82236,1.47994
20190717,28.08,69.75,2.94,278.25,0.62,0.58,25.95,95.66,0.01,0.24,1.33743,-0.77929,1.54790
20190718,28.87,69.81,2.62,235.44,0.6,0.59,31.8,95.45,0.56,0.24,1.38521,-0.71600,1.55932
20190719,27.76,75.25,1.26,208.69,0.47,0.7,39.07,95.38,23.36,0.24,1.36864,-0.63107,1.50712
20190720,26.55,83.25,2.38,287.31,0.4,0.8,50.58,95.38,45.78,0.24,1.28596,-0.52585,1.38932
20190721,28.62,73.12,2.76,162.81,0.55,0.66,61.73,95.34,0.77,0.24,1.13917,-0.40471,1.20892
20190722,28.25,73.88,2.36,144.56,0.59,0.64,50.98,95.37,0.48,0.24,0.93405,-0.27462,0.97358
20190723,28.4,74.12,3.11,159.94,0.62,0.62,49.68,95.39,1.36,0.24,0.68027,-0.14398,0.69534
20190724,28.69,71.38,2.76,234.62,0.57,0.61,43.96,95.52,0.27,0.24,0.39099,-0.02109,0.39156
20190725,26.87,80.5,4.07,264.69,0.48,0.68,31.32,95.64,13.08,0.24,0.08211,0.08738,0.11991
20190726,25.07,87.0,4.15,258.44,0.18,0.8,29.17,95.58,17.9,0.24,-0.22891,0.17730,0.28954
20190727,25.39,82.44,5.2,266.44,0.25,0.75,39.95,95.5,14.2,0.24,-0.52441,0.24721,0.57976
20190728,25.3,85.12,5.08,266.06,0.2,0.77,35.98,95.48,16.74,0.24,-0.78786,0.29791,0.84230
20190729,24.87,86.75,5.11,251.44,0.1,0.81,40.54,95.42,33.05,0.24,-1.00482,0.33171,1.05815
20190730,25.26,82.44,5.52,251.0,0.24,0.76,45.49,95.53,25.01,0.24,-1.16369,0.35177,1.21569
20190731,25.94,79.12,4.45,260.75,0.47,0.73,62.73,95.68,0.9,0.24,-1.25616,0.36145,1.30713
20190801,25.83,81.94,4.41,263.25,0.31,0.8,55.05,95.63,39.7,0.30,-1.27764,0.36329,1.32829
20190802,24.92,85.81,4.76,260.31,0.11,0.86,43.88,95.56,35.05,0.30,-1.22729,0.35879,1.27866
20190803,25.23,85.25,5.69,239.81,0.2,0.85,55.21,95.54,25.61,0.30,-1.10817,0.34783,1.16147
20190804,24.83,84.31,6.01,241.56,0.45,0.8,46.08,95.44,0.73,0.30,-0.92710,0.32869,0.98364
20190805,26.04,85.94,4.23,260.31,0.38,0.81,50.6,95.27,6.56,0.30,-0.69448,0.29843,0.75589
20190806,25.3,89.31,4.41,267.5,0.22,0.84,39.01,95.21,29.49,0.30,-0.42373,0.25384,0.49394
20190807,24.61,88.62,5.12,258.0,0.18,0.87,36.74,95.13,33.77,0.30,-0.13048,0.19242,0.23249
20190808,25.01,86.56,5.34,258.38,0.21,0.84,40.22,95.03,8.2,0.30,0.16847,0.11330,0.20302
20190809,26.46,80.06,4.91,236.0,0.42,0.8,67.21,95.26,0.07,0.30,0.45637,0.01790,0.45672
20190810,26.78,79.81,3.62,245.12,0.49,0.79,68.39,95.48,0.0,0.30,0.71787,-0.08988,0.72348
20190811,26.59,79.94,2.88,275.25,0.58,0.8,66.38,95.6,4.17,0.30,0.94018,-0.20376,0.96200
20190812,25.91,84.06,2.95,291.06,0.46,0.81,51.01,95.62,0.5,0.30,1.11392,-0.31569,1.15779
20190813,25.19,87.31,2.85,287.38,0.25,0.81,33.16,95.59,10.68,0.30,1.23370,-0.41659,1.30214
20190814,25.08,87.56,2.29,273.62,0.36,0.85,37.59,95.69,12.84,0.30,1.29814,-0.49740,1.39017
20190815,26.55,81.94,2.49,257.19,0.52,0.82,65.12,95.76,0.22,0.30,1.30946,-0.55002,1.42028
20190816,26.62,82.25,2.42,253.75,0.58,0.8,54.39,95.74,0.13,0.30,1.27267,-0.56832,1.39380
20190817,26.12,83.69,1.68,261.12,0.52,0.8,37.82,95.76,0.2,0.30,1.19456,-0.54885,1.31461
20190818,25.48,85.5,1.93,260.31,0.28,0.8,27.42,95.86,1.04,0.30,1.08263,-0.49116,1.18883
20190819,26.33,83.81,1.59,286.5,0.53,0.79,46.97,95.91,0.31,0.30,0.94434,-0.39774,1.02468
20190820,25.9,86.62,2.73,309.31,0.45,0.79,48.25,95.88,1.98,0.30,0.78675,-0.27343,0.83291
20190821,25.58,87.75,2.35,302.69,0.3,0.79,41.76,95.77,16.53,0.30,0.61673,-0.12449,0.62917
20190822,25.55,85.75,2.72,318.94,0.42,0.8,54.47,95.71,4.89,0.30,0.44113,0.04226,0.44315
20190823,25.22,85.88,2.77,303.44,0.3,0.8,40.31,95.73,2.33,0.30,0.26685,0.21994,0.34581
20190824,25.3,81.25,2.73,302.94,0.55,0.77,61.99,95.74,0.12,0.30,0.10033,0.40158,0.41392
20190825,25.84,80.81,3.16,290.31,0.46,0.77,67.72,95.62,0.94,0.30,-0.05318,0.57985,0.58228
20190826,25.39,80.88,2.75,277.44,0.48,0.77,51.28,95.65,0.07,0.30,-0.19037,0.74689,0.77077
20190827,26.15,76.62,2.8,265.81,0.62,0.75,62.55,95.61,0.04,0.30,-0.31040,0.89449,0.94682
20190828,26.65,75.44,2.13,241.81,0.62,0.74,70.45,95.68,0.06,0.30,-0.41492,1.01458,1.09614
20190829,26.96,78.81,1.78,293.69,0.62,0.74,58.06,95.68,0.03,0.30,-0.50779,1.09993,1.21149
20190830,27.1,82.0,1.89,259.75,0.49,0.74,54.89,95.49,33.99,0.30,-0.59436,1.14488,1.28996
20190831,25.18,91.0,2.46,270.31,0.38,0.84,33.29,95.35,22.2,0.30,-0.68047,1.14580,1.33263
20190901,25.34,87.88,3.16,253.75,0.38,0.83,45.87,95.5,3.0,0.15,-0.77145,1.10140,1.34470
20190902,25.27,85.56,2.89,263.0,0.28,0.84,54.31,95.63,42.55,0.15,-0.87102,1.01278,1.33581
20190903,24.4,90.75,3.27,263.25,0.3,0.83,31.32,95.58,7.13,0.15,-0.98045,0.88322,1.31960
20190904,24.73,88.44,3.02,261.44,0.36,0.8,42.56,95.39,3.95,0.15,-1.09805,0.71808,1.31200
20190905,26.02,86.12,3.16,261.62,0.49,0.8,60.12,95.36,3.19,0.15,-1.21915,0.52455,1.32721
20190906,24.98,90.12,3.62,255.5,0.24,0.81,31.56,95.41,8.1,0.15,-1.33650,0.31155,1.37233
20190907,25.15,86.75,4.02,256.75,0.34,0.8,50.11,95.48,1.69,0.15,-1.44126,0.08949,1.44403
20190908,25.84,84.25,3.77,256.31,0.4,0.78,66.85,95.57,1.0,0.15,-1.52412,-0.13008,1.52966
20190909,26.23,83.31,3.73,252.69,0.46,0.77,70.11,95.54,3.54,0.15,-1.57650,-0.33518,1.61174
20190910,26.43,84.62,3.22,246.94,0.52,0.79,62.96,95.57,1.3,0.15,-1.59140,-0.51447,1.67249
20190911,26.13,83.25,3.21,265.81,0.48,0.77,66.24,95.75,3.47,0.15,-1.56384,-0.65842,1.69679
20190912,25.69,84.88,3.22,265.62,0.23,0.79,65.36,95.88,3.84,0.15,-1.49098,-0.76036,1.67368
20190913,25.55,84.19,2.89,260.62,0.49,0.77,61.05,95.92,2.59,0.15,-1.37208,-0.81715,1.59698
20190914,26.16,85.06,2.18,263.81,0.51,0.77,62.4,95.87,0.12,0.15,-1.20838,-0.82925,1.46555
20190915,25.98,81.38,2.31,291.69,0.45,0.77,68.18,95.89,0.14,0.15,-1.00314,-0.80046,1.28337
20190916,26.04,85.19,2.11,319.19,0.45,0.75,58.17,95.79,0.0,0.15,-0.76171,-0.73714,1.05999
20190917,26.23,88.62,1.83,313.44,0.4,0.83,48.94,95.69,39.86,0.15,-0.49158,-0.64742,0.81289
20190918,25.8,89.44,0.97,142.06,0.41,0.8,21.72,95.78,3.45,0.15,-0.20217,-0.54045,0.57703
20190919,25.7,86.0,1.27,152.44,0.45,0.8,46.48,95.83,47.61,0.15,0.09543,-0.42586,0.43642
20190920,26.19,85.12,1.16,196.56,0.51,0.8,56.7,95.85,14.28,0.15,0.38908,-0.31330,0.49954
20190921,25.55,86.81,1.47,194.44,0.48,0.86,38.65,95.86,0.02,0.15,0.66629,-0.21215,0.69925
20190922,26.21,82.31,1.14,155.5,0.55,0.79,54.35,95.94,1.12,0.15,0.91502,-0.13104,0.92435
20190923,26.36,84.38,1.46,96.81,0.56,0.78,59.28,95.99,4.71,0.15,1.12437,-0.07719,1.12702
20190924,25.48,91.12,1.56,65.88,0.48,0.81,29.46,95.91,14.38,0.15,1.28525,-0.05560,1.28645
20190925,25.17,91.38,2.72,121.31,0.41,0.86,34.6,95.98,10.32,0.15,1.39079,-0.06827,1.39247
20190926,25.12,87.81,2.73,150.62,0.48,0.82,51.85,96.26,2.36,0.15,1.43684,-0.11362,1.44132
20190927,25.14,87.06,1.98,187.81,0.46,0.86,39.17,96.44,2.18,0.15,1.42221,-0.18649,1.43439
20190928,25.05,87.19,1.89,200.81,0.46,0.8,33.31,96.32,0.15,0.15,1.34902,-0.27853,1.37747
20190929,25.28,87.06,1.7,205.0,0.54,0.8,32.68,96.38,1.18,0.15,1.22278,-0.37928,1.28025
20190930,25.46,85.38,1.77,214.38,0.46,0.8,49.77,96.31,2.42,0.15,1.05236,-0.47744,1.15560
20191001,25.81,82.5,1.53,244.75,0.55,0.83,56.52,96.26,2.37,0.27,0.84975,-0.56241,1.01901
20191002,25.57,84.19,1.68,241.88,0.6,0.82,53.38,96.29,0.0,0.27,0.62943,-0.62571,0.88753
20191003,25.9,80.31,1.02,300.19,0.52,0.8,48.25,96.25,0.01,0.27,0.40760,-0.66215,0.77755
20191004,25.5,82.62,0.92,306.19,0.53,0.8,40.76,96.23,0.07,0.27,0.20106,-0.67044,0.69994
20191005,24.99,84.38,1.12,134.0,0.54,0.79,45.28,96.18,0.33,0.27,0.02594,-0.65317,0.65368
20191006,25.15,80.12,0.87,53.44,0.45,0.83,55.06,96.24,1.35,0.27,-0.10369,-0.61590,0.62457
20191007,24.96,82.12,1.18,51.56,0.53,0.81,59.2,96.28,0.25,0.27,-0.17750,-0.56497,0.59220
20191008,24.72,86.62,1.9,40.88,0.49,0.78,49.49,96.24,0.1,0.27,-0.19108,-0.50370,0.53872
20191009,24.68,87.0,1.66,44.06,0.47,0.78,43.85,96.19,0.09,0.27,-0.14885,-0.42841,0.45354
20191010,24.32,88.69,1.97,42.19,0.47,0.82,44.42,96.19,29.37,0.27,-0.06414,-0.32969,0.33587
20191011,24.16,87.75,1.44,50.88,0.45,0.8,44.95,96.2,3.34,0.27,0.04888,-0.20195,0.20778
20191012,24.2,88.75,1.83,59.38,0.52,0.79,37.26,96.25,0.01,0.27,0.18436,-0.05039,0.19112
20191013,24.65,86.06,1.54,48.12,0.56,0.77,46.3,96.33,0.0,0.27,0.34290,0.11203,0.36074
20191014,24.06,86.88,2.09,41.19,0.58,0.77,46.31,96.39,0.0,0.27,0.52436,0.27023,0.58990
20191015,23.9,85.94,1.73,53.25,0.59,0.76,50.11,96.4,0.0,0.27,0.72387,0.41050,0.83217
20191016,23.81,88.44,1.91,79.44,0.51,0.76,35.23,96.38,0.0,0.27,0.93152,0.52237,1.06799
20191017,24.07,86.88,1.86,99.5,0.53,0.77,49.46,96.39,2.24,0.27,1.13355,0.59981,1.28246
20191018,24.04,88.38,1.88,111.06,0.45,0.82,49.96,96.38,27.05,0.27,1.31424,0.64185,1.46260
20191019,23.7,90.25,1.69,84.19,0.43,0.82,38.71,96.44,4.17,0.27,1.45783,0.65253,1.59721
20191020,23.96,88.81,1.54,88.75,0.48,0.86,50.22,96.43,11.93,0.27,1.55054,0.64038,1.67758
20191021,24.09,87.75,1.91,109.25,0.4,0.81,50.53,96.3,1.65,0.27,1.54393,0.71430,1.70116
20191022,24.18,86.12,1.36,80.25,0.55,0.79,52.62,96.15,0.0,0.27,1.46580,0.78711,1.66377
20191023,24.12,87.44,1.63,39.69,0.46,0.79,53.17,95.99,4.56,0.27,1.31514,0.85910,1.57088
20191024,23.82,87.5,1.16,47.5,0.43,0.8,41.91,95.97,11.88,0.27,1.09489,0.92959,1.43628
20191025,24.02,86.44,1.27,137.75,0.51,0.84,50.59,96.05,1.27,0.27,0.81189,0.99676,1.28557
20191026,24.09,88.38,1.87,144.88,0.55,0.8,34.98,96.17,0.01,0.27,0.47657,1.05774,1.16014
20191027,24.72,86.31,1.82,141.19,0.53,0.79,53.37,96.28,10.45,0.27,0.10244,1.10866,1.11338
20191028,24.56,88.12,1.88,107.0,0.59,0.79,49.71,96.37,0.02,0.27,-0.29464,1.14499,1.18229
20191029,24.69,88.56,1.8,101.88,0.53,0.79,43.68,96.42,0.14,0.27,-0.69731,1.16185,1.35504
20191030,24.15,87.75,1.27,131.06,0.36,0.78,40.26,96.43,16.53,0.27,-1.08776,1.15449,1.58621
20191031,23.76,85.94,1.49,99.88,0.39,0.78,45.34,96.34,7.4,0.27,-1.44868,1.11874,1.83037
