date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20190219,26.26,23.81,1.52,144.75,0.67,0.25,3.91,0.0,0.52,-0.26284,-1.73984,1.75959
20190220,27.31,39.38,2.42,126.06,0.62,0.24,2.0,0.0,0.52,-0.03941,-1.94047,1.94087
20190221,29.0,38.5,1.78,138.69,0.6,0.23,2.56,0.0,0.52,0.23908,-2.11143,2.12492
20190222,30.37,34.12,1.48,185.06,0.59,0.23,2.34,0.0,0.52,0.60379,-2.20896,2.28999
20190223,29.55,32.0,1.23,116.12,0.63,0.22,2.21,0.0,0.52,1.06444,-2.17132,2.41820
20190224,29.65,27.56,1.97,204.88,0.64,0.21,2.15,0.03,0.52,1.54644,-1.96040,2.49693
20190225,27.55,18.56,2.18,185.81,0.68,0.2,2.06,0.0,0.52,1.91912,-1.63304,2.51989
20190226,27.01,18.81,1.66,191.88,0.68,0.2,1.85,0.0,0.52,2.13413,-1.27873,2.48790
20190227,26.11,23.44,1.96,267.25,0.69,0.19,1.37,0.0,0.52,2.22268,-0.93040,2.40956
20190228,24.8,27.62,2.22,188.75,0.72,0.19,1.02,0.0,0.52,2.22607,-0.58419,2.30145
20190301,24.55,25.94,2.06,82.25,0.7,0.18,1.08,0.0,0.77,2.16515,-0.31524,2.18798
20190302,27.19,43.06,2.63,125.25,0.53,0.18,0.43,0.0,0.77,2.09466,0.02975,2.09487
20190303,29.4,37.81,3.23,233.81,0.65,0.18,0.78,0.0,0.77,2.01214,0.38437,2.04852
20190304,28.65,21.5,1.41,283.69,0.67,0.17,1.15,0.0,0.77,1.92538,0.73540,2.06104
20190305,27.31,27.69,2.97,319.38,0.67,0.17,0.82,0.0,0.77,1.83780,1.06746,2.12532
20190306,25.81,22.69,2.48,190.81,0.67,0.16,0.84,0.0,0.77,1.74853,1.36508,2.21829
20190307,25.3,25.94,2.16,32.12,0.69,0.16,0.77,0.0,0.77,1.65287,1.61469,2.31067
20190308,26.7,21.12,1.82,120.12,0.69,0.16,0.93,0.0,0.77,1.54302,1.80619,2.37555
20190309,28.23,21.06,1.59,248.44,0.68,0.16,0.85,0.0,0.77,1.40916,1.93399,2.39292
20190310,29.02,22.31,1.22,217.44,0.7,0.16,0.84,0.0,0.77,1.24036,1.99729,2.35110
20190311,30.15,25.56,1.54,139.44,0.62,0.15,0.66,0.0,0.77,1.02538,1.99911,2.24674
20190312,30.69,27.0,1.88,50.69,0.6,0.15,0.52,0.26,0.77,0.75295,1.94359,2.08434
20190313,31.99,28.56,2.34,157.69,0.61,0.15,0.36,0.25,0.77,0.41334,1.82956,1.87567
20190314,31.19,22.69,2.25,240.31,0.59,0.15,0.71,0.0,0.77,0.00965,1.63938,1.63941
20190315,30.47,22.62,1.64,195.94,0.62,0.14,0.64,0.0,0.77,-0.40531,1.34126,1.40116
20190316,30.95,24.0,2.14,129.56,0.65,0.14,0.58,0.0,0.77,-0.72207,0.94971,1.19304
20190317,31.37,30.19,3.49,176.25,0.65,0.14,0.42,0.0,0.77,-0.89472,0.54834,1.04938
20190318,30.92,23.31,2.18,191.75,0.67,0.14,0.64,0.0,0.77,-0.97153,0.19807,0.99151
20190319,29.69,32.44,2.3,170.81,0.69,0.14,0.44,0.0,0.77,-1.00531,-0.08302,1.00873
20190320,30.87,37.38,3.4,141.19,0.62,0.15,1.76,0.0,0.77,-1.02341,-0.29137,1.06408
20190321,31.32,36.62,2.39,187.5,0.59,0.2,2.66,4.59,0.77,-1.03539,-0.42660,1.11983
20190322,31.12,30.06,1.37,204.94,0.64,0.24,4.53,0.0,0.77,-1.04164,-0.49061,1.15140
20190323,30.68,28.94,2.57,52.44,0.62,0.23,3.05,0.0,0.77,-1.03861,-0.48845,1.14774
20190324,30.9,24.88,2.64,60.19,0.66,0.22,2.91,0.0,0.77,-1.02195,-0.42865,1.10821
20190325,31.48,22.56,2.05,82.81,0.65,0.21,2.68,0.0,0.77,-0.98851,-0.32291,1.03991
20190326,32.75,22.06,1.48,96.69,0.66,0.2,2.39,0.0,0.77,-0.93760,-0.18524,0.95572
20190327,31.15,21.94,2.16,42.75,0.68,0.19,1.86,0.0,0.77,-0.87155,-0.03077,0.87209
20190328,31.11,17.5,1.95,116.69,0.69,0.19,1.94,0.0,0.77,-0.79566,0.12552,0.80550
20190329,31.94,15.06,1.86,64.12,0.71,0.18,1.79,0.0,0.77,-0.71757,0.26991,0.76665
20190330,33.09,18.0,1.39,115.75,0.69,0.17,1.68,0.0,0.77,-0.64623,0.39080,0.75520
20190331,33.72,20.19,1.79,275.62,0.62,0.16,1.39,0.0,0.77,-0.59043,0.47908,0.76035
20190401,33.31,16.06,2.38,332.19,0.7,0.16,1.32,0.0,0.33,-0.55765,0.52785,0.76785
20190402,32.86,16.88,2.49,45.25,0.65,0.16,1.15,0.0,0.33,-0.55132,0.53313,0.76693
20190403,33.76,21.62,1.69,115.5,0.63,0.15,0.96,0.1,0.33,-0.57020,0.49257,0.75350
20190404,35.29,24.31,2.61,192.25,0.54,0.15,1.01,0.7,0.33,-0.60708,0.40613,0.73040
20190405,35.05,22.88,3.06,246.88,0.56,0.15,0.85,0.0,0.33,-0.64922,0.27730,0.70596
20190406,34.66,20.94,2.49,282.44,0.65,0.15,1.25,0.0,0.33,-0.68107,0.11471,0.69066
20190407,34.39,16.31,2.22,299.62,0.67,0.14,0.9,0.0,0.33,-0.68882,-0.06784,0.69215
20190408,34.72,18.5,1.26,257.94,0.69,0.14,0.82,0.0,0.33,-0.66394,-0.25400,0.71087
20190409,33.93,21.56,1.91,263.81,0.68,0.13,0.8,0.0,0.33,-0.60325,-0.42850,0.73995
20190410,34.33,13.75,1.3,303.88,0.72,0.13,0.81,0.0,0.33,-0.50654,-0.57940,0.76960
20190411,34.73,16.12,1.45,194.25,0.71,0.13,0.75,0.0,0.33,-0.37458,-0.69836,0.79248
20190412,34.95,23.5,1.78,116.81,0.55,0.12,0.66,0.3,0.33,-0.20836,-0.78018,0.80753
20190413,35.22,22.5,1.77,139.75,0.68,0.16,1.97,0.0,0.33,-0.00953,-0.82221,0.82227
20190414,35.34,24.0,1.95,160.62,0.66,0.16,1.38,0.0,0.33,0.21891,-0.82402,0.85260
20190415,35.63,20.94,1.45,224.56,0.57,0.15,1.3,2.63,0.33,0.47195,-0.78705,0.91770
20190416,34.83,21.75,1.78,201.81,0.56,0.21,3.84,0.89,0.33,0.74217,-0.71439,1.03013
20190417,32.93,28.38,1.42,237.19,0.65,0.22,3.72,0.0,0.33,1.01978,-0.61042,1.18851
20190418,32.85,25.88,2.11,153.12,0.63,0.21,3.02,0.0,0.33,1.29295,-0.48042,1.37932
20190419,32.79,28.31,1.43,97.88,0.67,0.21,2.83,0.0,0.33,1.54853,-0.33011,1.58332
20190420,34.04,38.25,2.67,146.81,0.63,0.2,2.13,0.0,0.33,1.77282,-0.16512,1.78050
20190421,35.11,30.31,2.43,127.88,0.63,0.2,2.41,0.0,0.33,1.95256,0.00931,1.95258
20190422,33.92,34.88,3.25,104.31,0.62,0.19,1.42,0.14,0.33,2.07584,0.18868,2.08440
20190423,34.79,22.88,1.77,115.62,0.65,0.18,2.06,0.0,0.33,2.13287,0.36914,2.16458
20190424,35.01,21.12,1.81,134.94,0.68,0.17,1.96,0.0,0.33,2.11667,0.54726,2.18627
20190425,36.18,19.25,1.8,182.5,0.69,0.16,1.82,0.0,0.33,2.02355,0.71947,2.14765
20190426,36.78,21.31,2.02,145.25,0.67,0.16,1.53,0.03,0.33,1.85344,0.88149,2.05238
20190427,37.18,21.19,2.27,145.06,0.62,0.16,1.34,0.0,0.33,1.61007,1.02776,1.91014
20190428,37.23,22.5,2.23,120.62,0.62,0.15,1.15,0.0,0.33,1.30112,1.15128,1.73734
20190429,37.66,21.62,2.27,163.56,0.6,0.15,1.11,0.0,0.33,0.93816,1.24397,1.55808
20190430,37.29,21.56,1.94,166.19,0.63,0.14,0.95,0.0,0.33,0.52842,1.29443,1.39813
20190501,35.55,14.88,2.15,171.62,0.62,0.14,0.81,0.02,0.26,0.10272,1.30133,1.30537
20190502,35.96,18.19,2.99,274.62,0.64,0.13,0.77,0.0,0.26,-0.32403,1.25655,1.29766
20190503,35.06,20.38,2.9,274.75,0.66,0.13,0.61,0.0,0.26,-0.73163,1.16027,1.37169
20190504,34.63,19.12,3.63,306.62,0.69,0.13,0.57,0.0,0.26,-1.10224,1.01702,1.49976
20190505,35.23,18.25,3.73,328.0,0.63,0.12,0.59,0.0,0.26,-1.42200,0.83437,1.64872
20190506,35.53,16.06,3.0,334.25,0.66,0.12,0.61,0.0,0.26,-1.68182,0.62119,1.79287
20190507,35.76,17.38,2.66,334.0,0.63,0.12,0.5,0.0,0.26,-1.87727,0.38617,1.91658
20190508,36.7,15.31,3.85,331.5,0.63,0.12,0.63,0.0,0.26,-2.00792,0.13697,2.01259
20190509,36.7,17.31,4.24,335.19,0.66,0.12,0.47,0.0,0.26,-2.07640,-0.11986,2.07985
20190510,36.83,19.94,2.94,337.38,0.67,0.12,0.47,0.0,0.26,-2.08733,-0.37866,2.12140
20190511,36.66,23.56,2.14,268.88,0.63,0.12,0.34,0.0,0.26,-2.04647,-0.63417,2.14248
20190512,36.65,19.69,1.82,273.75,0.69,0.12,0.45,0.0,0.26,-1.95992,-0.88097,2.14881
20190513,36.92,20.31,1.52,205.0,0.64,0.12,0.46,0.0,0.26,-1.83384,-1.11306,2.14520
20190514,36.82,19.5,1.61,167.38,0.65,0.11,0.36,0.0,0.26,-1.67457,-1.32361,2.13451
20190515,36.84,17.56,2.05,282.19,0.66,0.11,0.43,0.0,0.26,-1.48919,-1.50519,2.11738
20190516,36.2,18.56,2.3,325.38,0.7,0.11,0.35,0.0,0.26,-1.28613,-1.65053,2.09245
20190517,36.32,18.69,3.41,321.56,0.7,0.11,0.33,0.0,0.26,-1.07502,-1.75389,2.05713
20190518,36.49,19.56,3.96,331.38,0.65,0.11,0.27,0.0,0.26,-0.86541,-1.81244,2.00845
20190519,36.53,17.31,2.73,225.0,0.69,0.11,0.34,0.0,0.26,-0.66462,-1.82677,1.94392
20190520,36.97,18.19,1.82,87.0,0.62,0.11,0.35,0.0,0.26,-0.47615,-1.80030,1.86220
20190521,38.43,20.75,1.13,218.94,0.61,0.1,0.84,0.0,0.26,-0.29932,-1.73808,1.76367
20190522,38.46,22.38,2.78,285.81,0.66,0.11,0.78,0.0,0.26,-0.13032,-1.64574,1.65089
20190523,38.79,18.56,1.47,234.88,0.63,0.11,0.54,0.0,0.26,0.03622,-1.52879,1.52922
20190524,37.81,23.81,2.86,288.69,0.66,0.11,0.62,0.0,0.26,0.20555,-1.39232,1.40741
20190525,37.65,18.5,2.93,329.31,0.7,0.11,0.38,0.0,0.26,0.38155,-1.24078,1.29812
20190526,38.61,19.44,3.42,333.25,0.64,0.11,0.39,0.0,0.26,0.56581,-1.07771,1.21721
20190527,38.65,19.38,3.66,312.25,0.66,0.11,0.27,0.0,0.26,0.75716,-0.90537,1.18025
20190528,38.28,19.44,3.72,311.56,0.7,0.11,0.31,0.0,0.26,0.95150,-0.72438,1.19585
20190529,38.54,19.5,2.22,295.94,0.68,0.11,0.35,0.0,0.26,1.14181,-0.53359,1.26034
20190530,37.98,31.69,3.27,122.06,0.56,0.11,0.37,0.8,0.26,1.31836,-0.33054,1.35917
20190531,37.55,33.12,3.48,170.69,0.55,0.12,1.51,0.32,0.26,1.46911,-0.11285,1.47343
20190601,37.3,33.31,2.27,199.38,0.35,0.15,1.67,1.11,0.35,1.58080,0.11944,1.58530
20190602,38.97,26.06,1.84,142.62,0.53,0.16,1.48,0.01,0.35,1.64124,0.36103,1.68048
20190603,37.01,31.44,3.59,258.5,0.56,0.18,2.49,7.42,0.35,1.64250,0.60040,1.74879
20190604,37.83,29.5,2.56,236.31,0.64,0.2,3.53,6.78,0.35,1.58344,0.82240,1.78427
20190605,38.83,26.0,3.48,216.5,0.61,0.2,3.49,0.08,0.35,1.46957,1.01352,1.78518
20190606,39.08,23.38,3.88,267.19,0.62,0.2,2.6,3.74,0.35,1.31034,1.16599,1.75400
20190607,38.99,26.75,3.41,248.75,0.58,0.19,3.02,15.83,0.35,1.11632,1.27851,1.69728
20190608,37.61,31.25,1.88,261.44,0.49,0.26,6.48,0.61,0.35,0.89791,1.35444,1.62504
20190609,35.87,38.81,2.77,271.38,0.55,0.25,3.05,1.78,0.35,0.66527,1.39945,1.54953
20190610,37.65,32.0,3.23,258.81,0.6,0.23,4.16,0.29,0.35,0.42855,1.41973,1.48300
20190611,37.65,32.06,3.72,213.0,0.61,0.22,3.5,0.0,0.35,0.19781,1.42091,1.43462
20190612,35.11,42.81,5.08,220.88,0.66,0.21,1.78,0.01,0.35,-0.01727,1.40745,1.40755
20190613,33.13,46.62,4.31,245.38,0.64,0.2,0.76,0.0,0.35,-0.20807,1.38239,1.39796
20190614,35.65,33.12,3.72,253.06,0.66,0.2,1.99,0.0,0.35,-0.36760,1.34742,1.39667
20190615,36.47,30.25,4.38,264.62,0.65,0.2,2.08,0.0,0.35,-0.49104,1.30310,1.39255
20190616,34.42,37.38,4.49,257.12,0.61,0.2,2.73,1.29,0.35,-0.57611,1.24926,1.37570
20190617,33.98,39.88,4.48,259.06,0.49,0.21,3.72,0.64,0.35,-0.62321,1.18547,1.33931
20190618,35.95,33.06,3.41,270.81,0.55,0.21,2.4,0.0,0.35,-0.63532,1.11155,1.28030
20190619,35.76,37.12,3.61,265.94,0.6,0.2,1.53,0.0,0.35,-0.61777,1.02791,1.19927
20190620,32.01,54.19,3.73,293.25,0.44,0.32,8.2,2.15,0.35,-0.57785,0.93579,1.09982
20190621,31.51,58.06,2.4,180.75,0.47,0.48,27.4,0.22,0.35,-0.52428,0.83721,0.98782
20190622,31.33,58.38,2.59,204.38,0.42,0.47,21.53,8.26,0.35,-0.46653,0.73476,0.87036
20190623,30.15,65.25,2.17,256.19,0.4,0.56,37.02,6.82,0.35,-0.41407,0.63114,0.75485
20190624,31.23,61.38,1.97,172.19,0.46,0.53,37.97,0.0,0.35,-0.37553,0.52858,0.64839
20190625,31.36,63.31,2.84,152.06,0.53,0.5,28.59,0.0,0.35,-0.35777,0.42822,0.55801
20190626,31.27,66.88,1.53,241.62,0.59,0.52,25.58,0.31,0.35,-0.36505,0.32978,0.49195
20190627,29.72,74.0,2.46,265.5,0.55,0.59,29.38,5.16,0.35,-0.39825,0.23134,0.46057
20190628,28.45,75.75,3.51,260.94,0.38,0.65,35.02,13.17,0.35,-0.45450,0.12986,0.47269
20190629,27.51,77.5,3.79,267.75,0.38,0.67,37.74,13.33,0.35,-0.52723,0.02221,0.52770
20190630,26.29,79.31,4.08,283.69,0.18,0.64,26.09,6.71,0.35,-0.60705,-0.09320,0.61416
20190701,27.46,76.12,3.47,270.75,0.23,0.63,35.34,10.57,0.24,-0.68322,-0.21512,0.71629
20190702,26.51,82.5,4.3,267.31,0.22,0.7,30.42,13.77,0.24,-0.74538,-0.33913,0.81890
20190703,26.19,78.69,5.27,257.81,0.25,0.69,35.82,10.82,0.24,-0.78467,-0.45871,0.90891
20190704,28.58,65.5,4.53,263.94,0.38,0.62,56.3,2.24,0.24,-0.79412,-0.56716,0.97586
20190705,26.74,69.88,5.11,257.94,0.3,0.66,47.92,6.71,0.24,-0.76859,-0.65924,1.01259
20190706,27.98,74.06,4.99,248.25,0.31,0.63,47.51,3.4,0.24,-0.70465,-0.73219,1.01619
20190707,27.44,75.0,4.66,252.44,0.35,0.64,39.75,0.38,0.24,-0.60071,-0.78590,0.98918
20190708,28.11,76.75,4.12,264.5,0.34,0.64,45.03,4.13,0.24,-0.45742,-0.82243,0.94108
20190709,28.2,75.25,3.73,249.81,0.41,0.69,48.37,26.2,0.24,-0.27795,-0.84531,0.88983
20190710,28.37,75.19,4.12,231.75,0.52,0.68,51.49,10.25,0.24,-0.06817,-0.85851,0.86121
20190711,27.75,78.12,3.56,246.38,0.31,0.67,42.13,8.28,0.24,0.16344,-0.86551,0.88081
20190712,27.9,76.56,3.18,251.44,0.47,0.69,48.04,1.13,0.24,0.40609,-0.86854,0.95878
20190713,27.11,79.88,3.12,251.31,0.51,0.65,32.45,0.69,0.24,0.64734,-0.86801,1.08282
20190714,28.34,72.25,3.77,268.69,0.56,0.62,46.32,0.52,0.24,0.87388,-0.86243,1.22778
20190715,28.37,70.38,3.26,266.31,0.58,0.61,41.28,0.0,0.24,1.07237,-0.84862,1.36753
20190716,29.54,66.25,3.12,276.06,0.61,0.59,48.92,0.0,0.24,1.23043,-0.82236,1.47994
20190717,30.01,67.44,2.44,294.81,0.63,0.58,38.5,0.0,0.24,1.33743,-0.77929,1.54790
20190718,29.8,69.0,2.75,217.56,0.6,0.58,38.43,3.85,0.24,1.38521,-0.71600,1.55932
20190719,29.87,65.5,1.04,120.5,0.46,0.59,41.57,0.33,0.24,1.36864,-0.63107,1.50712
20190720,27.89,81.25,1.95,167.19,0.38,0.73,48.12,23.13,0.24,1.28596,-0.52585,1.38932
20190721,29.33,72.81,3.05,159.94,0.55,0.63,58.49,0.05,0.24,1.13917,-0.40471,1.20892
20190722,29.14,72.81,2.36,155.38,0.61,0.6,48.0,0.14,0.24,0.93405,-0.27462,0.97358
20190723,29.91,67.62,3.08,153.75,0.63,0.59,52.77,0.61,0.24,0.68027,-0.14398,0.69534
20190724,30.09,68.31,2.31,220.62,0.59,0.57,44.46,3.03,0.24,0.39099,-0.02109,0.39156
20190725,27.87,79.44,3.53,268.62,0.41,0.66,31.36,21.9,0.24,0.08211,0.08738,0.11991
20190726,26.46,83.94,3.66,260.81,0.16,0.73,35.63,7.08,0.24,-0.22891,0.17730,0.28954
20190727,26.37,82.81,4.8,269.62,0.22,0.74,44.23,25.43,0.24,-0.52441,0.24721,0.57976
20190728,26.37,83.75,4.84,271.06,0.16,0.75,45.26,15.52,0.24,-0.78786,0.29791,0.84230
20190729,25.27,91.25,4.88,257.56,0.07,0.9,41.94,73.16,0.24,-1.00482,0.33171,1.05815
20190730,25.44,86.56,5.89,252.25,0.1,0.9,58.91,82.05,0.24,-1.16369,0.35177,1.21569
20190731,25.67,83.94,4.44,258.62,0.34,0.84,64.23,3.19,0.24,-1.25616,0.36145,1.30713
20190801,25.76,85.06,4.06,260.0,0.24,0.82,51.41,7.38,0.30,-1.27764,0.36329,1.32829
20190802,24.8,90.44,4.19,258.31,0.12,0.88,35.79,60.17,0.30,-1.22729,0.35879,1.27866
20190803,26.05,88.81,4.59,244.81,0.12,0.93,67.06,21.11,0.30,-1.10817,0.34783,1.16147
20190804,25.9,85.81,4.68,235.06,0.38,0.84,62.12,0.0,0.30,-0.92710,0.32869,0.98364
20190805,26.83,85.0,3.28,270.88,0.38,0.82,59.4,6.52,0.30,-0.69448,0.29843,0.75589
20190806,26.15,88.19,3.67,293.62,0.22,0.87,50.25,5.94,0.30,-0.42373,0.25384,0.49394
20190807,25.22,91.5,4.24,262.06,0.2,0.89,30.46,33.56,0.30,-0.13048,0.19242,0.23249
20190808,24.92,91.31,4.82,257.31,0.13,0.91,35.55,48.3,0.30,0.16847,0.11330,0.20302
20190809,26.48,83.31,4.12,233.31,0.29,0.87,71.43,0.02,0.30,0.45637,0.01790,0.45672
20190810,27.02,82.75,2.71,236.44,0.5,0.84,69.12,0.0,0.30,0.71787,-0.08988,0.72348
20190811,26.93,81.88,2.58,280.88,0.56,0.83,68.09,0.21,0.30,0.94018,-0.20376,0.96200
20190812,26.41,85.5,2.78,295.56,0.41,0.84,58.58,3.01,0.30,1.11392,-0.31569,1.15779
20190813,25.48,89.31,3.09,280.06,0.18,0.86,34.19,26.32,0.30,1.23370,-0.41659,1.30214
20190814,25.27,89.38,2.83,265.75,0.38,0.9,38.28,8.53,0.30,1.29814,-0.49740,1.39017
20190815,26.67,84.19,2.07,253.25,0.48,0.86,66.91,0.02,0.30,1.30946,-0.55002,1.42028
20190816,27.25,82.75,2.29,246.44,0.58,0.84,68.12,0.0,0.30,1.27267,-0.56832,1.39380
20190817,26.83,84.06,1.59,265.0,0.52,0.84,43.56,0.01,0.30,1.19456,-0.54885,1.31461
20190818,25.87,87.5,1.84,247.81,0.38,0.87,39.88,2.51,0.30,1.08263,-0.49116,1.18883
20190819,26.53,85.38,2.17,279.88,0.48,0.84,62.64,2.04,0.30,0.94434,-0.39774,1.02468
20190820,26.12,88.19,2.73,306.88,0.41,0.84,46.12,0.86,0.30,0.78675,-0.27343,0.83291
20190821,26.15,88.25,2.3,305.81,0.37,0.84,43.26,0.98,0.30,0.61673,-0.12449,0.62917
20190822,25.97,86.88,2.8,305.88,0.36,0.87,62.84,13.9,0.30,0.44113,0.04226,0.44315
20190823,25.49,88.19,3.17,297.69,0.23,0.86,42.89,2.88,0.30,0.26685,0.21994,0.34581
20190824,24.81,87.06,2.68,285.31,0.41,0.84,47.97,0.59,0.30,0.10033,0.40158,0.41392
20190825,25.58,85.19,3.56,278.25,0.27,0.83,63.59,2.48,0.30,-0.05318,0.57985,0.58228
20190826,25.16,87.56,3.17,267.25,0.29,0.85,51.11,4.26,0.30,-0.19037,0.74689,0.77077
20190827,26.08,80.19,2.61,268.94,0.41,0.82,65.22,0.04,0.30,-0.31040,0.89449,0.94682
20190828,26.86,78.0,1.52,236.62,0.52,0.81,68.23,0.07,0.30,-0.41492,1.01458,1.09614
20190829,27.48,77.88,0.91,173.88,0.52,0.81,68.74,1.39,0.30,-0.50779,1.09993,1.21149
20190830,27.27,83.06,1.05,282.69,0.47,0.83,47.99,3.43,0.30,-0.59436,1.14488,1.28996
20190831,25.79,90.44,1.77,277.0,0.36,0.89,37.6,0.52,0.30,-0.68047,1.14580,1.33263
20190901,26.01,89.44,2.91,258.06,0.35,0.84,43.32,0.56,0.15,-0.77145,1.10140,1.34470
20190902,25.23,88.19,2.34,265.69,0.25,0.84,43.78,1.94,0.15,-0.87102,1.01278,1.33581
20190903,24.49,92.88,2.56,262.06,0.26,0.85,25.94,10.1,0.15,-0.98045,0.88322,1.31960
20190904,24.95,90.5,2.97,262.31,0.13,0.85,38.44,18.42,0.15,-1.09805,0.71808,1.31200
20190905,26.18,88.06,2.94,273.81,0.4,0.85,56.98,0.16,0.15,-1.21915,0.52455,1.32721
20190906,25.41,92.62,3.75,263.69,0.17,0.88,31.23,28.32,0.15,-1.33650,0.31155,1.37233
20190907,25.0,90.25,3.69,259.5,0.31,0.84,36.79,4.43,0.15,-1.44126,0.08949,1.44403
20190908,25.99,87.94,3.08,262.75,0.33,0.85,60.3,5.14,0.15,-1.52412,-0.13008,1.52966
20190909,26.76,86.5,3.05,253.81,0.41,0.84,69.96,0.46,0.15,-1.57650,-0.33518,1.61174
20190910,26.91,86.38,2.83,243.75,0.48,0.83,65.51,0.02,0.15,-1.59140,-0.51447,1.67249
20190911,26.23,87.75,3.0,255.69,0.37,0.84,52.17,30.12,0.15,-1.56384,-0.65842,1.69679
20190912,25.86,87.94,3.36,263.31,0.18,0.87,63.64,5.2,0.15,-1.49098,-0.76036,1.67368
20190913,25.92,86.0,3.03,256.5,0.44,0.83,68.31,1.15,0.15,-1.37208,-0.81715,1.59698
20190914,26.4,85.62,1.82,264.25,0.37,0.82,67.46,0.07,0.15,-1.20838,-0.82925,1.46555
20190915,26.16,84.88,1.84,292.0,0.4,0.82,65.73,1.1,0.15,-1.00314,-0.80046,1.28337
20190916,25.98,87.56,1.93,300.5,0.36,0.81,52.82,2.79,0.15,-0.76171,-0.73714,1.05999
20190917,26.27,90.31,1.41,286.31,0.34,0.89,35.28,31.54,0.15,-0.49158,-0.64742,0.81289
20190918,26.47,89.19,0.96,189.31,0.37,0.84,25.02,8.35,0.15,-0.20217,-0.54045,0.57703
20190919,25.8,89.94,1.48,94.62,0.41,0.86,39.05,0.68,0.15,0.09543,-0.42586,0.43642
20190920,26.31,88.31,2.05,148.31,0.51,0.85,46.63,0.06,0.15,0.38908,-0.31330,0.49954
20190921,26.38,87.38,1.64,168.25,0.47,0.87,53.64,2.73,0.15,0.66629,-0.21215,0.69925
20190922,26.34,84.94,0.9,164.62,0.54,0.84,40.0,0.22,0.15,0.91502,-0.13104,0.92435
20190923,26.66,85.19,1.16,95.69,0.55,0.84,61.54,3.79,0.15,1.12437,-0.07719,1.12702
20190924,25.65,91.56,1.77,46.19,0.4,0.85,36.29,9.33,0.15,1.28525,-0.05560,1.28645
20190925,25.26,92.75,2.33,121.25,0.41,0.88,31.28,6.17,0.15,1.39079,-0.06827,1.39247
20190926,25.51,89.56,2.92,148.31,0.48,0.86,51.46,0.69,0.15,1.43684,-0.11362,1.44132
20190927,24.98,90.06,2.09,175.56,0.46,0.87,30.62,2.57,0.15,1.42221,-0.18649,1.43439
20190928,24.75,91.06,1.83,196.12,0.49,0.84,24.62,0.12,0.15,1.34902,-0.27853,1.37747
20190929,25.2,90.44,1.59,197.5,0.57,0.87,27.67,10.79,0.15,1.22278,-0.37928,1.28025
20190930,25.23,89.12,1.31,210.75,0.55,0.88,29.2,0.05,0.15,1.05236,-0.47744,1.15560
20191001,26.0,85.25,1.54,236.31,0.58,0.85,56.86,0.21,0.27,0.84975,-0.56241,1.01901
20191002,25.77,85.75,1.74,295.38,0.62,0.85,59.27,0.0,0.27,0.62943,-0.62571,0.88753
20191003,26.08,82.06,1.18,297.44,0.59,0.84,53.72,0.0,0.27,0.40760,-0.66215,0.77755
20191004,25.79,82.75,1.02,309.62,0.54,0.84,47.95,0.0,0.27,0.20106,-0.67044,0.69994
20191005,24.99,84.31,1.21,117.0,0.55,0.83,48.94,0.0,0.27,0.02594,-0.65317,0.65368
20191006,25.32,78.06,0.95,102.06,0.58,0.83,60.48,0.0,0.27,-0.10369,-0.61590,0.62457
20191007,24.95,84.31,1.24,33.81,0.51,0.82,56.6,0.26,0.27,-0.17750,-0.56497,0.59220
20191008,24.76,87.0,1.85,33.12,0.54,0.81,54.17,0.0,0.27,-0.19108,-0.50370,0.53872
20191009,24.77,87.56,1.68,40.5,0.52,0.81,50.72,0.0,0.27,-0.14885,-0.42841,0.45354
20191010,24.44,86.88,1.73,34.06,0.51,0.83,54.93,1.19,0.27,-0.06414,-0.32969,0.33587
20191011,24.41,86.38,1.49,38.94,0.41,0.8,48.54,2.42,0.27,0.04888,-0.20195,0.20778
20191012,24.26,87.31,1.38,41.06,0.46,0.8,39.46,0.5,0.27,0.18436,-0.05039,0.19112
20191013,24.61,86.44,1.52,38.81,0.57,0.8,52.83,0.12,0.27,0.34290,0.11203,0.36074
20191014,23.89,85.0,1.8,36.56,0.57,0.79,50.12,0.0,0.27,0.52436,0.27023,0.58990
20191015,23.52,84.0,1.55,42.81,0.6,0.78,54.7,0.0,0.27,0.72387,0.41050,0.83217
20191016,23.53,85.81,1.88,38.56,0.59,0.78,51.37,0.0,0.27,0.93152,0.52237,1.06799
20191017,24.09,86.88,1.44,83.75,0.52,0.78,46.57,0.72,0.27,1.13355,0.59981,1.28246
20191018,24.03,89.0,1.13,109.62,0.33,0.82,41.39,6.65,0.27,1.31424,0.64185,1.46260
20191019,24.2,88.62,1.27,56.81,0.41,0.83,46.16,9.86,0.27,1.45783,0.65253,1.59721
20191020,24.38,89.06,1.47,69.19,0.37,0.84,49.02,12.1,0.27,1.55054,0.64038,1.67758
20191021,24.35,88.38,1.12,73.12,0.34,0.81,44.61,4.86,0.27,1.54393,0.71430,1.70116
20191022,24.56,85.75,1.21,46.12,0.54,0.79,55.36,1.17,0.27,1.46580,0.78711,1.66377
20191023,24.19,87.62,2.02,41.94,0.45,0.79,53.33,3.19,0.27,1.31514,0.85910,1.57088
20191024,23.8,88.0,1.83,33.81,0.38,0.8,51.99,9.8,0.27,1.09489,0.92959,1.43628
