date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20190321,31.44,41.81,3.83,175.06,0.64,0.18,1.6,0.05,0.77,-1.03539,-0.42660,1.11983
20190322,31.35,35.94,1.8,151.69,0.64,0.18,1.73,0.0,0.77,-1.04164,-0.49061,1.15140
20190323,32.46,33.38,1.8,98.56,0.66,0.17,1.0,0.0,0.77,-1.03861,-0.48845,1.14774
20190324,32.41,25.62,2.18,58.44,0.65,0.17,1.09,0.0,0.77,-1.02195,-0.42865,1.10821
20190325,32.37,27.19,1.81,92.44,0.64,0.16,0.97,0.0,0.77,-0.98851,-0.32291,1.03991
20190326,32.94,31.69,1.65,133.12,0.65,0.16,0.89,0.0,0.77,-0.93760,-0.18524,0.95572
20190327,32.98,31.44,1.59,88.81,0.65,0.16,0.9,0.0,0.77,-0.87155,-0.03077,0.87209
20190328,32.71,22.94,1.7,123.62,0.66,0.16,0.99,0.0,0.77,-0.79566,0.12552,0.80550
20190329,32.7,16.38,1.65,58.12,0.69,0.16,0.97,0.0,0.77,-0.71757,0.26991,0.76665
20190330,33.14,24.94,1.71,122.19,0.66,0.15,0.76,0.0,0.77,-0.64623,0.39080,0.75520
20190331,34.98,24.5,1.58,227.25,0.65,0.15,0.82,0.0,0.77,-0.59043,0.47908,0.76035
20190401,34.94,18.56,1.52,257.69,0.63,0.14,0.88,0.0,0.33,-0.55765,0.52785,0.76785
20190402,34.1,24.0,1.77,147.75,0.68,0.14,0.71,0.0,0.33,-0.55132,0.53313,0.76693
20190403,33.75,32.94,2.73,160.88,0.63,0.14,0.45,0.14,0.33,-0.57020,0.49257,0.75350
20190404,33.73,33.62,2.73,169.12,0.55,0.14,0.43,0.11,0.33,-0.60708,0.40613,0.73040
20190405,34.77,31.56,2.49,231.19,0.56,0.14,2.12,0.0,0.33,-0.64922,0.27730,0.70596
20190406,35.82,23.38,2.52,266.12,0.62,0.16,1.65,0.03,0.33,-0.68107,0.11471,0.69066
20190407,34.58,23.5,1.7,226.06,0.66,0.16,1.8,0.0,0.33,-0.68882,-0.06784,0.69215
20190408,34.3,30.25,2.48,178.44,0.66,0.16,0.98,1.24,0.33,-0.66394,-0.25400,0.71087
20190409,34.89,32.94,2.3,207.19,0.61,0.15,0.9,2.77,0.33,-0.60325,-0.42850,0.73995
20190410,34.76,27.5,1.97,200.12,0.65,0.15,0.92,0.0,0.33,-0.50654,-0.57940,0.76960
20190411,34.87,27.44,2.15,176.06,0.68,0.15,0.93,0.0,0.33,-0.37458,-0.69836,0.79248
20190412,35.48,28.06,2.12,136.5,0.65,0.15,1.58,0.04,0.33,-0.20836,-0.78018,0.80753
20190413,33.08,37.5,2.52,153.69,0.62,0.45,34.28,0.0,0.33,-0.00953,-0.82221,0.82227
20190414,33.41,35.06,2.41,161.69,0.67,0.38,20.3,0.01,0.33,0.21891,-0.82402,0.85260
20190415,34.02,27.94,2.4,169.94,0.66,0.34,15.46,0.0,0.33,0.47195,-0.78705,0.91770
20190416,33.6,25.25,2.62,183.69,0.69,0.3,11.92,0.02,0.33,0.74217,-0.71439,1.03013
20190417,33.12,29.25,1.54,192.56,0.62,0.28,7.91,0.82,0.33,1.01978,-0.61042,1.18851
20190418,34.27,36.12,2.1,183.62,0.66,0.28,8.92,0.0,0.33,1.29295,-0.48042,1.37932
20190419,31.85,52.0,2.4,157.81,0.62,0.45,29.41,14.17,0.33,1.54853,-0.33011,1.58332
20190420,32.73,48.44,3.73,161.81,0.63,0.41,21.16,0.11,0.33,1.77282,-0.16512,1.78050
20190421,33.61,40.81,3.16,169.38,0.61,0.36,15.1,0.0,0.33,1.95256,0.00931,1.95258
20190422,33.13,41.69,2.52,114.31,0.62,0.33,9.31,0.0,0.33,2.07584,0.18868,2.08440
20190423,34.02,29.75,1.88,125.12,0.68,0.3,9.16,0.0,0.33,2.13287,0.36914,2.16458
20190424,34.23,33.5,2.44,140.81,0.7,0.27,6.82,0.0,0.33,2.11667,0.54726,2.18627
20190425,35.21,28.44,2.38,131.19,0.66,0.25,5.58,0.0,0.33,2.02355,0.71947,2.14765
20190426,35.98,28.38,2.35,132.81,0.66,0.23,4.53,0.0,0.33,1.85344,0.88149,2.05238
20190427,36.35,29.56,2.62,131.25,0.6,0.22,3.54,0.05,0.33,1.61007,1.02776,1.91014
20190428,36.43,30.69,2.65,140.06,0.59,0.21,2.93,0.0,0.33,1.30112,1.15128,1.73734
20190429,36.51,29.62,3.23,163.88,0.63,0.2,2.47,0.0,0.33,0.93816,1.24397,1.55808
20190430,36.26,30.62,2.1,150.56,0.59,0.19,1.99,0.0,0.33,0.52842,1.29443,1.39813
20190501,36.14,30.12,2.27,141.94,0.62,0.19,1.69,0.09,0.26,0.10272,1.30133,1.30537
20190502,36.55,26.81,2.55,156.75,0.55,0.19,2.39,0.27,0.26,-0.32403,1.25655,1.29766
20190503,35.91,24.5,2.6,238.38,0.53,0.18,1.95,0.17,0.26,-0.73163,1.16027,1.37169
20190504,35.64,17.75,3.34,300.44,0.7,0.17,1.84,0.0,0.26,-1.10224,1.01702,1.49976
20190505,36.04,16.81,2.91,321.31,0.66,0.17,1.77,0.0,0.26,-1.42200,0.83437,1.64872
20190506,36.26,16.12,2.29,275.25,0.64,0.16,1.6,0.0,0.26,-1.68182,0.62119,1.79287
20190507,36.87,19.19,1.38,194.44,0.65,0.16,1.34,0.0,0.26,-1.87727,0.38617,1.91658
20190508,37.22,16.19,2.44,244.44,0.63,0.16,1.29,0.0,0.26,-2.00792,0.13697,2.01259
20190509,37.05,15.81,3.55,219.12,0.7,0.15,1.12,0.0,0.26,-2.07640,-0.11986,2.07985
20190510,37.3,18.75,1.96,92.06,0.69,0.15,0.98,0.0,0.26,-2.08733,-0.37866,2.12140
20190511,36.82,35.81,1.84,206.88,0.56,0.15,1.46,0.0,0.26,-2.04647,-0.63417,2.14248
20190512,35.55,32.38,2.82,190.25,0.58,0.17,1.92,0.0,0.26,-1.95992,-0.88097,2.14881
20190513,36.73,31.12,1.71,140.56,0.58,0.17,1.59,0.0,0.26,-1.83384,-1.11306,2.14520
20190514,36.46,33.5,2.24,147.88,0.61,0.16,1.09,0.0,0.26,-1.67457,-1.32361,2.13451
20190515,36.85,31.88,1.74,128.69,0.59,0.16,1.26,0.0,0.26,-1.48919,-1.50519,2.11738
20190516,37.0,29.56,2.16,267.94,0.63,0.16,1.07,0.0,0.26,-1.28613,-1.65053,2.09245
20190517,37.06,24.19,1.53,254.56,0.65,0.15,1.15,0.0,0.26,-1.07502,-1.75389,2.05713
20190518,37.28,20.31,1.98,269.56,0.68,0.15,1.08,0.0,0.26,-0.86541,-1.81244,2.00845
20190519,37.58,18.81,1.67,80.94,0.66,0.14,1.04,0.0,0.26,-0.66462,-1.82677,1.94392
20190520,37.2,26.94,2.02,148.81,0.59,0.14,0.79,1.57,0.26,-0.47615,-1.80030,1.86220
20190521,37.37,29.88,3.11,176.56,0.55,0.14,2.03,0.11,0.26,-0.29932,-1.73808,1.76367
20190522,37.38,32.62,3.04,209.31,0.61,0.16,1.6,0.0,0.26,-0.13032,-1.64574,1.65089
20190523,37.58,33.25,3.41,185.12,0.6,0.16,1.98,0.39,0.26,0.03622,-1.52879,1.52922
20190524,37.87,32.5,2.55,228.88,0.62,0.16,1.86,0.02,0.26,0.20555,-1.39232,1.40741
20190525,37.28,32.56,2.57,130.88,0.67,0.16,1.26,0.0,0.26,0.38155,-1.24078,1.29812
20190526,38.75,26.5,1.85,123.44,0.66,0.16,1.51,0.36,0.26,0.56581,-1.07771,1.21721
20190527,39.62,24.88,2.34,247.56,0.66,0.16,1.51,0.0,0.26,0.75716,-0.90537,1.18025
20190528,39.09,24.69,2.04,244.06,0.67,0.15,1.25,0.0,0.26,0.95150,-0.72438,1.19585
20190529,37.73,34.31,2.57,126.69,0.63,0.15,1.04,0.0,0.26,1.14181,-0.53359,1.26034
20190530,36.8,38.31,3.7,131.31,0.54,0.16,1.37,0.0,0.26,1.31836,-0.33054,1.35917
20190531,36.27,40.5,3.97,166.25,0.59,0.16,1.24,0.0,0.26,1.46911,-0.11285,1.47343
20190601,36.08,40.81,2.7,179.62,0.27,0.27,8.38,16.46,0.35,1.58080,0.11944,1.58530
20190602,37.27,33.56,3.2,169.75,0.57,0.28,7.13,0.02,0.35,1.64124,0.36103,1.68048
20190603,37.38,36.94,3.06,161.06,0.55,0.27,7.55,9.54,0.35,1.64250,0.60040,1.74879
20190604,37.14,37.38,2.13,202.56,0.62,0.28,7.97,0.0,0.35,1.58344,0.82240,1.78427
20190605,37.3,34.25,2.71,196.31,0.62,0.26,5.17,0.0,0.35,1.46957,1.01352,1.78518
20190606,36.22,37.44,3.71,213.56,0.55,0.26,4.57,0.4,0.35,1.31034,1.16599,1.75400
20190607,36.03,37.38,3.09,203.56,0.53,0.27,7.04,3.23,0.35,1.11632,1.27851,1.69728
20190608,35.19,40.06,3.24,212.75,0.39,0.29,7.57,0.09,0.35,0.89791,1.35444,1.62504
20190609,36.54,39.19,2.27,268.31,0.57,0.27,5.6,0.0,0.35,0.66527,1.39945,1.54953
20190610,36.12,40.94,4.04,234.94,0.59,0.25,3.65,0.0,0.35,0.42855,1.41973,1.48300
20190611,36.5,38.06,4.43,196.94,0.67,0.23,3.45,0.0,0.35,0.19781,1.42091,1.43462
20190612,35.59,41.0,4.63,237.0,0.69,0.23,2.2,0.0,0.35,-0.01727,1.40745,1.40755
20190613,33.7,42.69,4.06,252.31,0.63,0.22,1.08,0.0,0.35,-0.20807,1.38239,1.39796
20190614,34.83,35.62,4.23,250.31,0.67,0.21,1.86,0.0,0.35,-0.36760,1.34742,1.39667
20190615,35.88,31.12,5.05,260.06,0.66,0.2,1.89,0.0,0.35,-0.49104,1.30310,1.39255
20190616,34.32,39.69,4.54,290.75,0.59,0.22,2.97,0.01,0.35,-0.57611,1.24926,1.37570
20190617,31.37,49.38,3.99,260.44,0.34,0.26,4.41,0.26,0.35,-0.62321,1.18547,1.33931
20190618,34.83,37.81,3.27,248.81,0.5,0.27,4.63,0.01,0.35,-0.63532,1.11155,1.28030
20190619,36.11,37.69,2.94,259.06,0.61,0.25,3.77,0.0,0.35,-0.61777,1.02791,1.19927
20190620,33.12,54.56,3.44,272.19,0.47,0.52,26.55,22.84,0.35,-0.57785,0.93579,1.09982
20190621,29.05,71.88,1.54,179.19,0.36,0.64,27.84,4.84,0.35,-0.52428,0.83721,0.98782
20190622,29.16,71.75,2.25,245.56,0.37,0.59,28.43,0.0,0.35,-0.46653,0.73476,0.87036
20190623,29.24,69.69,1.9,241.94,0.3,0.58,29.13,0.23,0.35,-0.41407,0.63114,0.75485
20190624,31.33,60.94,2.42,173.81,0.48,0.56,43.63,5.5,0.35,-0.37553,0.52858,0.64839
20190625,30.53,68.88,2.95,154.44,0.54,0.57,32.81,0.0,0.35,-0.35777,0.42822,0.55801
20190626,31.02,65.5,1.95,210.5,0.59,0.55,28.92,0.0,0.35,-0.36505,0.32978,0.49195
20190627,29.92,70.12,2.63,272.94,0.6,0.55,18.85,0.21,0.35,-0.39825,0.23134,0.46057
20190628,29.72,68.31,3.05,273.31,0.44,0.55,24.65,6.08,0.35,-0.45450,0.12986,0.47269
20190629,28.17,72.0,4.36,257.31,0.31,0.6,33.13,2.63,0.35,-0.52723,0.02221,0.52770
20190630,27.02,74.5,4.66,283.5,0.22,0.56,21.14,3.58,0.35,-0.60705,-0.09320,0.61416
20190701,27.02,74.75,3.92,277.44,0.25,0.6,25.6,5.04,0.24,-0.68322,-0.21512,0.71629
20190702,27.98,73.69,4.36,270.62,0.23,0.59,28.98,16.9,0.24,-0.74538,-0.33913,0.81890
20190703,27.84,70.88,4.67,261.19,0.33,0.59,29.11,0.76,0.24,-0.78467,-0.45871,0.90891
20190704,30.01,59.69,4.82,261.12,0.42,0.55,38.14,0.23,0.24,-0.79412,-0.56716,0.97586
20190705,28.32,61.06,4.97,266.75,0.31,0.59,36.49,8.55,0.24,-0.76859,-0.65924,1.01259
20190706,29.36,67.75,4.95,252.62,0.32,0.59,39.12,4.38,0.24,-0.70465,-0.73219,1.01619
20190707,29.19,66.62,4.48,249.94,0.42,0.57,34.6,8.42,0.24,-0.60071,-0.78590,0.98918
20190708,29.75,69.0,4.21,257.06,0.49,0.58,35.85,3.08,0.24,-0.45742,-0.82243,0.94108
20190709,29.11,70.69,3.88,249.19,0.41,0.59,33.23,4.43,0.24,-0.27795,-0.84531,0.88983
20190710,29.16,69.56,4.16,238.38,0.43,0.59,35.39,4.14,0.24,-0.06817,-0.85851,0.86121
20190711,28.56,72.62,3.87,239.81,0.43,0.59,35.4,7.83,0.24,0.16344,-0.86551,0.88081
20190712,28.0,75.44,2.77,250.75,0.5,0.62,26.44,0.0,0.24,0.40609,-0.86854,0.95878
20190713,27.44,77.5,2.89,263.44,0.45,0.59,20.3,1.38,0.24,0.64734,-0.86801,1.08282
20190714,29.29,69.62,2.86,269.88,0.58,0.57,32.91,0.0,0.24,0.87388,-0.86243,1.22778
20190715,29.56,64.25,2.95,276.88,0.6,0.55,33.8,0.53,0.24,1.07237,-0.84862,1.36753
20190716,29.84,63.56,2.82,279.75,0.62,0.55,32.43,0.0,0.24,1.23043,-0.82236,1.47994
20190717,30.07,66.56,2.79,297.75,0.63,0.55,26.7,0.0,0.24,1.33743,-0.77929,1.54790
20190718,30.12,67.38,2.38,204.12,0.57,0.55,25.13,2.6,0.24,1.38521,-0.71600,1.55932
20190719,30.48,63.81,1.18,89.88,0.54,0.57,37.49,15.09,0.24,1.36864,-0.63107,1.50712
20190720,29.0,73.5,2.14,245.69,0.4,0.62,36.14,4.12,0.24,1.28596,-0.52585,1.38932
20190721,30.4,66.25,3.29,158.56,0.55,0.56,41.37,0.05,0.24,1.13917,-0.40471,1.20892
20190722,29.95,69.25,2.99,155.31,0.6,0.55,32.76,0.0,0.24,0.93405,-0.27462,0.97358
20190723,30.81,62.88,3.42,161.56,0.63,0.53,34.74,0.85,0.24,0.68027,-0.14398,0.69534
20190724,30.98,62.44,2.27,225.94,0.57,0.52,30.51,1.94,0.24,0.39099,-0.02109,0.39156
20190725,28.62,74.44,3.88,263.0,0.52,0.63,23.85,21.21,0.24,0.08211,0.08738,0.11991
20190726,26.3,84.44,3.62,259.62,0.14,0.8,32.24,20.55,0.24,-0.22891,0.17730,0.28954
20190727,26.31,81.56,4.84,267.44,0.21,0.75,43.14,10.85,0.24,-0.52441,0.24721,0.57976
20190728,26.17,85.69,4.84,266.69,0.17,0.8,39.82,22.76,0.24,-0.78786,0.29791,0.84230
20190729,25.5,87.0,5.5,247.06,0.08,0.87,44.02,59.0,0.24,-1.00482,0.33171,1.05815
20190730,26.15,82.12,5.2,244.94,0.27,0.8,53.96,9.08,0.24,-1.16369,0.35177,1.21569
20190731,27.04,80.0,3.65,259.44,0.45,0.76,65.81,1.19,0.24,-1.25616,0.36145,1.30713
20190801,26.51,83.94,3.41,260.06,0.3,0.83,51.13,43.94,0.30,-1.27764,0.36329,1.32829
20190802,25.9,86.81,4.1,258.06,0.08,0.9,52.64,48.14,0.30,-1.22729,0.35879,1.27866
20190803,25.92,85.88,4.92,239.56,0.22,0.88,55.63,27.01,0.30,-1.10817,0.34783,1.16147
20190804,25.73,83.31,4.83,238.62,0.36,0.83,52.21,1.25,0.30,-0.92710,0.32869,0.98364
20190805,26.74,86.69,2.94,250.06,0.41,0.81,40.47,6.07,0.30,-0.69448,0.29843,0.75589
20190806,26.19,90.94,3.16,275.44,0.17,0.91,36.14,41.31,0.30,-0.42373,0.25384,0.49394
20190807,25.32,90.0,4.54,255.06,0.12,0.93,37.98,47.71,0.30,-0.13048,0.19242,0.23249
20190808,25.75,88.0,4.54,253.56,0.2,0.9,42.84,7.15,0.30,0.16847,0.11330,0.20302
20190809,27.33,82.06,3.82,227.31,0.4,0.84,69.66,0.13,0.30,0.45637,0.01790,0.45672
20190810,27.76,81.12,2.55,249.81,0.49,0.83,68.48,0.05,0.30,0.71787,-0.08988,0.72348
20190811,27.55,79.94,2.8,290.31,0.56,0.83,67.77,3.35,0.30,0.94018,-0.20376,0.96200
20190812,26.51,86.19,2.69,293.81,0.4,0.84,43.98,1.71,0.30,1.11392,-0.31569,1.15779
20190813,25.92,89.12,2.66,277.94,0.23,0.84,35.46,13.91,0.30,1.23370,-0.41659,1.30214
20190814,26.1,87.38,2.17,265.56,0.32,0.87,42.62,7.22,0.30,1.29814,-0.49740,1.39017
20190815,27.27,82.31,1.9,251.31,0.48,0.84,62.79,0.08,0.30,1.30946,-0.55002,1.42028
20190816,27.68,81.81,2.15,258.81,0.58,0.82,58.81,0.71,0.30,1.27267,-0.56832,1.39380
20190817,26.35,87.25,1.73,280.56,0.41,0.83,31.28,1.66,0.30,1.19456,-0.54885,1.31461
20190818,26.11,90.81,1.16,272.81,0.15,0.91,25.94,26.01,0.30,1.08263,-0.49116,1.18883
20190819,27.04,85.62,1.73,275.44,0.52,0.86,53.21,0.58,0.30,0.94434,-0.39774,1.02468
20190820,26.83,86.81,2.58,307.94,0.37,0.84,51.5,0.74,0.30,0.78675,-0.27343,0.83291
20190821,26.32,88.38,1.98,297.94,0.4,0.84,34.54,2.23,0.30,0.61673,-0.12449,0.62917
20190822,26.34,87.19,2.61,300.19,0.32,0.88,63.11,10.1,0.30,0.44113,0.04226,0.44315
20190823,25.74,89.06,2.81,295.38,0.17,0.88,41.57,6.17,0.30,0.26685,0.21994,0.34581
20190824,26.05,84.31,2.48,294.81,0.36,0.85,64.26,5.31,0.30,0.10033,0.40158,0.41392
20190825,26.04,84.0,2.8,281.94,0.4,0.84,57.38,0.63,0.30,-0.05318,0.57985,0.58228
20190826,26.17,82.94,2.64,272.31,0.46,0.84,60.87,0.07,0.30,-0.19037,0.74689,0.77077
20190827,26.65,78.56,2.27,257.0,0.59,0.83,66.13,0.0,0.30,-0.31040,0.89449,0.94682
20190828,27.32,76.88,2.04,241.0,0.55,0.82,70.51,0.12,0.30,-0.41492,1.01458,1.09614
20190829,27.84,79.5,1.16,273.31,0.61,0.84,62.75,0.05,0.30,-0.50779,1.09993,1.21149
20190830,27.92,82.94,1.21,288.0,0.52,0.85,50.53,44.43,0.30,-0.59436,1.14488,1.28996
20190831,26.1,92.62,1.81,283.0,0.38,0.95,30.25,26.83,0.30,-0.68047,1.14580,1.33263
20190901,26.23,88.44,2.84,250.0,0.4,0.88,44.61,1.34,0.15,-0.77145,1.10140,1.34470
20190902,26.05,86.38,2.62,274.25,0.28,0.88,57.03,12.48,0.15,-0.87102,1.01278,1.33581
20190903,25.12,92.19,2.7,269.62,0.24,0.87,26.22,8.7,0.15,-0.98045,0.88322,1.31960
20190904,25.79,87.81,3.12,256.56,0.33,0.87,51.43,2.77,0.15,-1.09805,0.71808,1.31200
20190905,26.4,88.44,2.88,265.94,0.47,0.87,41.57,5.21,0.15,-1.21915,0.52455,1.32721
20190906,25.5,91.56,3.82,262.75,0.24,0.88,29.92,10.39,0.15,-1.33650,0.31155,1.37233
20190907,26.08,86.62,3.66,263.12,0.28,0.86,56.96,8.67,0.15,-1.44126,0.08949,1.44403
20190908,26.69,85.38,3.3,257.69,0.36,0.86,69.19,3.35,0.15,-1.52412,-0.13008,1.52966
20190909,27.2,84.69,3.11,250.31,0.49,0.84,73.06,1.37,0.15,-1.57650,-0.33518,1.61174
20190910,26.99,85.88,2.58,243.69,0.52,0.84,51.93,9.09,0.15,-1.59140,-0.51447,1.67249
20190911,26.91,85.88,2.22,256.88,0.48,0.84,58.46,3.9,0.15,-1.56384,-0.65842,1.69679
20190912,26.34,86.88,2.92,261.12,0.24,0.87,57.74,4.4,0.15,-1.49098,-0.76036,1.67368
20190913,26.52,84.38,2.45,250.19,0.5,0.84,66.19,0.49,0.15,-1.37208,-0.81715,1.59698
20190914,26.98,85.38,1.55,252.12,0.55,0.84,57.98,2.21,0.15,-1.20838,-0.82925,1.46555
20190915,26.6,83.75,2.01,275.06,0.46,0.84,61.86,0.16,0.15,-1.00314,-0.80046,1.28337
20190916,26.73,85.38,1.63,309.38,0.45,0.84,50.6,0.0,0.15,-0.76171,-0.73714,1.05999
20190917,27.53,84.62,1.11,273.38,0.47,0.88,53.56,21.25,0.15,-0.49158,-0.64742,0.81289
20190918,27.26,84.81,1.22,144.69,0.43,0.88,47.91,0.5,0.15,-0.20217,-0.54045,0.57703
20190919,26.41,89.56,1.49,135.06,0.45,0.88,45.18,1.94,0.15,0.09543,-0.42586,0.43642
20190920,26.7,87.69,1.92,161.25,0.52,0.88,57.92,10.37,0.15,0.38908,-0.31330,0.49954
20190921,26.99,85.19,1.31,179.62,0.46,0.88,55.88,6.61,0.15,0.66629,-0.21215,0.69925
20190922,26.75,86.12,1.09,143.62,0.56,0.88,47.9,1.83,0.15,0.91502,-0.13104,0.92435
20190923,27.17,85.5,0.95,87.06,0.52,0.86,57.56,9.44,0.15,1.12437,-0.07719,1.12702
20190924,26.63,89.44,1.23,81.94,0.46,0.9,42.63,50.87,0.15,1.28525,-0.05560,1.28645
20190925,25.57,92.38,2.54,143.44,0.38,0.91,33.76,0.95,0.15,1.39079,-0.06827,1.39247
20190926,25.68,90.25,2.9,149.88,0.39,0.89,49.39,9.24,0.15,1.43684,-0.11362,1.44132
20190927,25.76,89.38,2.08,166.75,0.48,0.9,38.28,18.81,0.15,1.42221,-0.18649,1.43439
20190928,25.56,90.12,1.86,182.56,0.44,0.88,31.38,12.32,0.15,1.34902,-0.27853,1.37747
20190929,25.65,89.44,1.8,182.06,0.54,0.9,34.58,22.79,0.15,1.22278,-0.37928,1.28025
20190930,26.11,86.06,1.57,199.75,0.42,0.91,43.59,13.18,0.15,1.05236,-0.47744,1.15560
20191001,26.58,83.5,1.4,233.56,0.45,0.88,52.53,17.87,0.27,0.84975,-0.56241,1.01901
20191002,26.54,84.81,1.37,241.31,0.57,0.89,50.17,0.0,0.27,0.62943,-0.62571,0.88753
20191003,26.69,81.06,0.91,247.12,0.52,0.88,46.85,4.43,0.27,0.40760,-0.66215,0.77755
20191004,26.47,82.81,0.8,289.25,0.56,0.88,45.01,0.92,0.27,0.20106,-0.67044,0.69994
20191005,25.65,85.31,1.05,153.25,0.56,0.87,45.98,0.29,0.27,0.02594,-0.65317,0.65368
20191006,25.73,82.75,0.93,124.25,0.48,0.88,57.5,3.05,0.27,-0.10369,-0.61590,0.62457
20191007,25.64,85.25,1.2,52.69,0.55,0.88,54.74,0.28,0.27,-0.17750,-0.56497,0.59220
20191008,25.64,86.81,1.69,20.38,0.51,0.86,53.47,0.06,0.27,-0.19108,-0.50370,0.53872
20191009,25.73,87.38,1.01,48.06,0.48,0.86,36.8,0.34,0.27,-0.14885,-0.42841,0.45354
20191010,25.39,89.25,1.38,44.62,0.48,0.88,40.43,5.26,0.27,-0.06414,-0.32969,0.33587
20191011,24.9,90.69,1.34,110.69,0.52,0.88,34.45,13.41,0.27,0.04888,-0.20195,0.20778
20191012,25.34,87.56,1.09,23.31,0.53,0.86,41.04,0.16,0.27,0.18436,-0.05039,0.19112
20191013,25.57,86.81,1.35,29.81,0.59,0.85,51.54,0.11,0.27,0.34290,0.11203,0.36074
20191014,25.3,88.44,1.9,58.62,0.57,0.85,41.03,0.02,0.27,0.52436,0.27023,0.58990
20191015,25.19,87.38,1.48,51.94,0.57,0.84,44.98,0.02,0.27,0.72387,0.41050,0.83217
20191016,25.38,87.44,1.41,137.25,0.46,0.84,50.56,0.3,0.27,0.93152,0.52237,1.06799
20191017,24.94,88.19,1.43,104.31,0.49,0.84,46.02,6.64,0.27,1.13355,0.59981,1.28246
20191018,24.57,89.94,1.19,94.94,0.53,0.91,39.37,33.12,0.27,1.31424,0.64185,1.46260
20191019,24.86,87.44,0.96,80.12,0.53,0.9,39.72,22.66,0.27,1.45783,0.65253,1.59721
20191020,24.87,88.31,1.12,150.5,0.48,0.89,45.29,22.87,0.27,1.55054,0.64038,1.67758
20191021,24.69,88.5,1.12,86.5,0.46,0.88,37.45,0.48,0.27,1.54393,0.71430,1.70116
20191022,25.04,86.25,1.3,82.69,0.56,0.86,53.24,0.08,0.27,1.46580,0.78711,1.66377
20191023,24.65,88.69,1.95,69.12,0.45,0.87,50.46,1.23,0.27,1.31514,0.85910,1.57088
20191024,24.56,90.25,1.87,235.56,0.47,0.89,51.16,10.82,0.27,1.09489,0.92959,1.43628
20191025,24.52,86.44,0.89,175.81,0.5,0.92,45.44,0.61,0.27,0.81189,0.99676,1.28557
20191026,24.92,87.75,1.53,149.5,0.51,0.88,47.66,21.39,0.27,0.47657,1.05774,1.16014
20191027,25.43,85.94,1.13,123.19,0.56,0.88,49.39,0.27,0.27,0.10244,1.10866,1.11338
20191028,25.51,86.81,1.35,76.88,0.61,0.88,51.72,8.96,0.27,-0.29464,1.14499,1.18229
20191029,25.38,89.44,1.05,116.69,0.53,0.89,35.45,4.05,0.27,-0.69731,1.16185,1.35504
20191030,24.3,90.06,0.74,164.5,0.38,0.89,24.22,14.23,0.27,-1.08776,1.15449,1.58621
20191031,24.84,84.56,0.8,136.06,0.38,0.89,46.28,2.48,0.27,-1.44868,1.11874,1.83037
20191101,25.25,85.25,0.95,93.06,0.57,0.87,49.2,0.06,0.45,-1.76435,1.05142,2.05388
20191102,25.28,86.62,0.91,62.75,0.47,0.88,48.23,1.89,0.45,-2.02150,0.95083,2.23395
20191103,24.86,85.44,1.19,29.88,0.59,0.87,52.34,0.0,0.45,-2.21008,0.81693,2.35623
20191104,23.87,82.5,1.3,81.38,0.64,0.86,52.62,0.07,0.45,-2.32381,0.65162,2.41344
20191105,24.64,80.81,1.25,174.19,0.57,0.86,46.87,0.0,0.45,-2.36046,0.45869,2.40461
20191106,24.73,83.06,1.11,132.88,0.57,0.85,47.39,0.0,0.45,-2.32189,0.24372,2.33465
20191107,23.89,84.12,1.12,75.69,0.56,0.85,45.88,0.0,0.45,-2.21378,0.01383,2.21383
20191108,22.72,83.62,1.59,31.94,0.54,0.84,51.01,0.0,0.45,-2.04512,-0.22277,2.05722
20191109,22.33,82.62,1.67,152.56,0.58,0.84,50.89,0.0,0.45,-1.82749,-0.45719,1.88381
20191110,22.33,84.12,1.48,158.56,0.62,0.84,49.27,0.0,0.45,-1.57419,-0.68047,1.71497
20191111,22.94,85.56,1.61,30.56,0.65,0.83,48.66,0.0,0.45,-1.36382,-0.79140,1.57681
20191112,21.65,84.19,1.44,33.0,0.65,0.83,46.27,0.01,0.45,-1.16372,-0.91362,1.47951
20191113,20.81,81.62,1.16,50.62,0.62,0.82,44.96,0.0,0.45,-0.98113,-1.03774,1.42812
20191114,21.08,83.94,1.2,53.56,0.62,0.82,43.2,0.0,0.45,-0.81851,-1.15379,1.41464
20191115,21.7,82.12,1.14,32.38,0.6,0.81,45.55,0.0,0.45,-0.67292,-1.25280,1.42209
20191116,22.62,84.0,1.25,20.62,0.64,0.8,46.12,0.0,0.45,-0.53545,-1.32800,1.43189
20191117,21.47,83.88,1.77,22.69,0.61,0.8,45.5,0.0,0.45,-0.39003,-1.37519,1.42943
20191118,20.75,83.69,1.73,145.25,0.62,0.8,42.48,0.0,0.45,-0.21126,-1.39025,1.40621
20191119,20.59,84.62,1.24,26.88,0.61,0.8,38.07,0.0,0.45,0.03230,-1.35936,1.35975
20191120,20.84,82.94,1.06,35.62,0.54,0.79,38.59,0.0,0.45,0.33355,-1.24874,1.29252
20191121,21.02,83.75,1.02,49.38,0.52,0.79,38.4,0.0,0.45,0.58489,-1.06022,1.21085
20191122,20.8,82.12,0.98,41.44,0.59,0.78,39.4,0.0,0.45,0.71853,-0.86401,1.12374
20191123,20.51,80.75,1.11,39.44,0.64,0.78,39.19,0.0,0.45,0.77591,-0.69509,1.04173
