date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20190120,23.01,33.5,1.35,97.19,0.7,0.21,1.46,98.06,0.0,0.08,0.80701,2.01884,2.17416
20190121,22.78,46.44,1.98,156.19,0.67,0.2,1.22,97.93,0.0,0.08,0.69303,2.32219,2.42340
20190122,23.2,54.44,3.36,163.38,0.62,0.2,0.97,97.89,0.0,0.08,0.57687,2.53496,2.59977
20190123,23.49,55.81,2.22,161.12,0.56,0.2,0.9,97.84,0.0,0.08,0.46094,2.64851,2.68832
20190124,25.04,56.88,2.55,159.12,0.52,0.2,0.76,97.87,0.0,0.08,0.34615,2.66013,2.68256
20190125,24.96,61.12,3.42,161.44,0.41,0.21,4.05,97.82,6.42,0.08,0.23171,2.57319,2.58360
20190126,24.09,69.0,2.57,142.81,0.2,0.32,10.23,97.93,3.75,0.08,0.11531,2.39676,2.39953
20190127,22.15,73.25,2.2,69.88,0.21,0.48,20.84,98.08,5.3,0.08,-0.00629,2.14493,2.14494
20190128,19.14,74.19,2.34,75.0,0.42,0.55,16.43,98.22,0.0,0.08,-0.13625,1.83546,1.84051
20190129,17.14,41.38,2.66,166.81,0.7,0.46,17.83,98.29,0.0,0.08,-0.27651,1.48814,1.51361
20190130,17.25,38.31,1.69,59.19,0.74,0.45,16.55,98.22,0.0,0.08,-0.42668,1.12282,1.20116
20190131,19.81,54.62,1.39,132.88,0.62,0.44,11.64,98.1,0.0,0.08,-0.58319,0.75725,0.95579
20190201,21.94,65.56,1.69,146.81,0.6,0.43,11.76,98.04,0.0,0.52,-0.73885,0.40508,0.84261
20190202,22.16,59.69,1.6,89.31,0.63,0.41,12.36,97.94,0.0,0.52,-0.88304,0.07480,0.88620
20190203,22.24,54.62,1.58,87.62,0.66,0.4,11.0,98.08,0.0,0.52,-1.00312,-0.22936,1.02900
20190204,23.08,55.38,1.3,120.06,0.63,0.38,9.67,98.24,0.0,0.52,-1.08852,-0.50323,1.19921
20190205,23.82,49.5,1.05,80.38,0.66,0.37,10.1,98.15,0.0,0.52,-1.13771,-0.73768,1.35593
20190206,24.12,40.62,1.06,94.0,0.63,0.35,9.07,97.83,0.0,0.52,-1.16201,-0.91950,1.48181
20190207,24.73,57.0,3.12,172.69,0.61,0.34,5.18,97.71,0.19,0.52,-1.17819,-1.04016,1.57165
20190208,25.25,57.5,1.41,190.62,0.4,0.33,5.19,97.8,0.0,0.52,-1.19610,-1.10173,1.62618
20190209,23.15,34.0,2.62,189.94,0.62,0.31,7.01,98.0,0.0,0.52,-1.21456,-1.11514,1.64885
20190210,21.15,24.19,1.9,87.94,0.7,0.29,6.63,98.13,0.0,0.52,-1.22540,-1.09610,1.64409
20190211,22.88,37.25,1.3,113.06,0.52,0.27,3.8,98.14,0.0,0.52,-1.21889,-1.06224,1.61680
20190212,24.62,53.19,1.7,104.5,0.54,0.27,2.96,98.21,0.0,0.52,-1.18731,-1.03126,1.57264
20190213,25.05,49.19,1.57,124.06,0.69,0.27,3.47,98.23,0.0,0.52,-1.12662,-1.01940,1.51936
20190214,25.06,48.56,1.81,161.44,0.63,0.25,3.46,97.94,0.0,0.52,-1.03664,-1.03988,1.46832
20190215,26.66,51.5,2.54,173.94,0.67,0.24,3.63,97.83,1.67,0.52,-0.92027,-1.10154,1.43537
20190216,27.56,51.81,2.33,179.5,0.64,0.24,3.34,97.76,0.0,0.52,-0.78206,-1.20783,1.43891
20190217,26.87,52.0,2.23,202.56,0.53,0.23,2.54,97.71,0.0,0.52,-0.62625,-1.35624,1.49384
20190218,25.33,30.56,1.61,111.94,0.65,0.23,3.16,97.63,0.0,0.52,-0.45442,-1.53832,1.60404
20190219,27.39,29.56,1.64,132.5,0.62,0.22,2.59,97.7,0.0,0.52,-0.26284,-1.73984,1.75959
20190220,28.04,53.44,2.59,147.0,0.62,0.21,1.48,97.98,0.0,0.52,-0.03941,-1.94047,1.94087
20190221,28.3,48.12,1.78,156.06,0.65,0.21,1.69,98.11,0.0,0.52,0.23908,-2.11143,2.12492
20190222,29.65,34.0,1.3,117.44,0.66,0.2,2.21,97.9,0.0,0.52,0.60379,-2.20896,2.28999
20190223,30.2,30.0,1.09,108.81,0.66,0.2,2.05,97.67,0.0,0.52,1.06444,-2.17132,2.41820
20190224,29.77,26.94,2.41,193.56,0.67,0.19,1.88,97.48,0.0,0.52,1.54644,-1.96040,2.49693
20190225,28.83,30.94,2.0,222.25,0.66,0.18,1.62,97.4,1.26,0.52,1.91912,-1.63304,2.51989
20190226,28.18,39.31,1.2,206.81,0.65,0.18,1.31,97.34,0.0,0.52,2.13413,-1.27873,2.48790
20190227,28.12,54.44,1.82,178.5,0.57,0.17,0.66,97.32,0.0,0.52,2.22268,-0.93040,2.40956
20190228,27.65,38.88,1.64,204.25,0.69,0.17,1.11,97.47,0.0,0.52,2.22607,-0.58419,2.30145
20190301,27.15,31.88,1.48,114.31,0.59,0.17,1.07,97.56,0.0,0.77,2.16515,-0.31524,2.18798
20190302,28.62,54.25,3.12,145.44,0.55,0.16,0.43,97.66,0.0,0.77,2.09466,0.02975,2.09487
20190303,29.9,50.31,2.58,193.75,0.62,0.16,0.56,97.47,0.0,0.77,2.01214,0.38437,2.04852
20190304,30.35,41.81,2.76,211.5,0.66,0.16,0.76,97.26,0.0,0.77,1.92538,0.73540,2.06104
20190305,29.08,30.25,2.56,298.69,0.68,0.16,0.85,97.24,0.0,0.77,1.83780,1.06746,2.12532
20190306,27.72,19.94,2.59,268.44,0.72,0.16,1.07,97.42,0.0,0.77,1.74853,1.36508,2.21829
20190307,27.17,23.62,1.7,63.0,0.69,0.16,0.97,97.44,0.0,0.77,1.65287,1.61469,2.31067
20190308,27.76,24.38,1.34,91.06,0.63,0.16,1.81,97.62,0.0,0.77,1.54302,1.80619,2.37555
20190309,29.21,34.0,1.31,168.38,0.61,0.16,0.83,97.65,0.0,0.77,1.40916,1.93399,2.39292
20190310,29.75,42.88,1.48,146.0,0.66,0.16,0.77,97.66,0.0,0.77,1.24036,1.99729,2.35110
20190311,31.15,44.06,2.95,174.12,0.66,0.15,0.58,97.69,0.0,0.77,1.02538,1.99911,2.24674
20190312,31.18,36.81,2.48,175.94,0.55,0.15,0.48,97.74,0.0,0.77,0.75295,1.94359,2.08434
20190313,31.05,34.0,3.35,180.88,0.66,0.15,0.64,97.75,0.0,0.77,0.41334,1.82956,1.87567
20190314,30.93,25.06,2.46,183.62,0.64,0.14,0.81,97.73,0.58,0.77,0.00965,1.63938,1.63941
20190315,31.12,25.12,2.78,199.25,0.67,0.14,0.72,97.75,0.0,0.77,-0.40531,1.34126,1.40116
20190316,30.44,31.0,3.25,172.81,0.66,0.14,0.54,97.77,0.0,0.77,-0.72207,0.94971,1.19304
20190317,30.12,39.25,3.77,166.06,0.66,0.14,0.37,97.73,0.0,0.77,-0.89472,0.54834,1.04938
20190318,29.66,34.5,3.62,172.81,0.69,0.13,0.53,97.69,0.0,0.77,-0.97153,0.19807,0.99151
20190319,29.76,44.94,2.97,164.75,0.67,0.13,0.42,97.47,0.0,0.77,-1.00531,-0.08302,1.00873
20190320,30.19,49.0,3.79,164.62,0.55,0.15,1.91,97.44,0.0,0.77,-1.02341,-0.29137,1.06408
20190321,30.65,44.75,4.11,172.44,0.64,0.16,1.1,97.57,0.0,0.77,-1.03539,-0.42660,1.11983
20190322,30.57,40.25,2.02,160.81,0.64,0.16,1.14,97.64,0.0,0.77,-1.04164,-0.49061,1.15140
20190323,32.09,38.06,1.75,120.12,0.66,0.16,0.81,97.57,0.0,0.77,-1.03861,-0.48845,1.14774
20190324,32.45,28.81,1.74,71.94,0.65,0.15,0.88,97.53,0.0,0.77,-1.02195,-0.42865,1.10821
20190325,31.98,31.44,1.76,112.69,0.64,0.15,0.8,97.54,0.0,0.77,-0.98851,-0.32291,1.03991
20190326,32.28,35.56,2.07,152.69,0.65,0.15,0.7,97.59,0.0,0.77,-0.93760,-0.18524,0.95572
20190327,32.81,34.0,1.55,112.25,0.65,0.14,0.79,97.69,0.0,0.77,-0.87155,-0.03077,0.87209
20190328,32.69,28.12,1.59,87.0,0.66,0.14,0.81,97.63,0.0,0.77,-0.79566,0.12552,0.80550
20190329,32.65,18.75,1.65,73.31,0.69,0.13,0.85,97.46,0.0,0.77,-0.71757,0.26991,0.76665
20190330,32.61,30.25,1.83,134.25,0.66,0.13,0.63,97.39,0.0,0.77,-0.64623,0.39080,0.75520
20190331,34.48,28.69,1.89,215.69,0.65,0.13,0.71,97.32,0.07,0.77,-0.59043,0.47908,0.76035
20190401,34.73,22.81,1.55,252.06,0.63,0.12,0.84,97.33,0.0,0.33,-0.55765,0.52785,0.76785
20190402,33.48,28.56,2.78,172.25,0.68,0.12,0.56,97.35,0.0,0.33,-0.55132,0.53313,0.76693
20190403,32.74,39.25,3.27,162.56,0.63,0.12,0.31,97.45,0.0,0.33,-0.57020,0.49257,0.75350
20190404,32.6,38.75,3.02,167.31,0.55,0.12,0.33,97.54,0.44,0.33,-0.60708,0.40613,0.73040
20190405,33.76,35.88,2.35,227.94,0.56,0.13,2.58,97.53,0.0,0.33,-0.64922,0.27730,0.70596
20190406,35.01,27.44,2.23,256.69,0.62,0.17,3.43,97.43,0.0,0.33,-0.68107,0.11471,0.69066
20190407,33.99,28.19,2.4,207.25,0.66,0.19,3.47,97.35,0.3,0.33,-0.68882,-0.06784,0.69215
20190408,33.49,35.31,2.74,177.62,0.66,0.17,2.07,97.25,2.12,0.33,-0.66394,-0.25400,0.71087
20190409,33.93,36.06,2.47,182.38,0.61,0.17,1.84,97.34,2.14,0.33,-0.60325,-0.42850,0.73995
20190410,34.19,34.19,2.14,199.56,0.65,0.16,1.63,97.41,0.0,0.33,-0.50654,-0.57940,0.76960
20190411,34.42,30.81,2.34,166.88,0.68,0.16,1.59,97.33,0.0,0.33,-0.37458,-0.69836,0.79248
20190412,34.6,32.12,2.12,152.25,0.65,0.19,4.25,97.3,5.28,0.33,-0.20836,-0.78018,0.80753
20190413,31.55,45.31,2.26,148.44,0.62,0.5,46.29,97.4,0.0,0.33,-0.00953,-0.82221,0.82227
20190414,32.44,38.88,2.35,160.94,0.67,0.41,28.11,97.4,0.0,0.33,0.21891,-0.82402,0.85260
20190415,33.02,31.06,2.48,172.12,0.66,0.36,22.18,97.34,0.0,0.33,0.47195,-0.78705,0.91770
20190416,32.55,28.62,2.66,178.25,0.69,0.32,15.71,97.36,0.0,0.33,0.74217,-0.71439,1.03013
20190417,32.45,34.31,1.87,198.0,0.62,0.29,11.1,97.38,1.0,0.33,1.01978,-0.61042,1.18851
20190418,33.18,42.12,2.87,175.56,0.66,0.32,14.86,97.36,2.91,0.33,1.29295,-0.48042,1.37932
20190419,30.57,59.19,2.21,167.31,0.62,0.52,43.37,97.31,6.26,0.33,1.54853,-0.33011,1.58332
20190420,31.55,53.12,3.71,162.06,0.63,0.44,30.08,97.13,6.61,0.33,1.77282,-0.16512,1.78050
20190421,32.64,44.75,3.29,173.69,0.61,0.39,22.97,97.03,0.0,0.33,1.95256,0.00931,1.95258
20190422,32.19,46.25,2.41,116.88,0.62,0.36,15.29,97.18,1.12,0.33,2.07584,0.18868,2.08440
20190423,32.96,36.62,2.02,123.38,0.68,0.33,14.4,97.29,0.0,0.33,2.13287,0.36914,2.16458
20190424,33.12,38.44,2.77,151.25,0.7,0.3,13.06,97.36,0.0,0.33,2.11667,0.54726,2.18627
20190425,34.08,33.0,2.62,145.0,0.66,0.27,9.66,97.29,0.0,0.33,2.02355,0.71947,2.14765
20190426,35.02,31.31,2.62,140.25,0.66,0.25,7.22,97.16,0.0,0.33,1.85344,0.88149,2.05238
20190427,35.43,34.06,2.85,136.62,0.6,0.23,5.26,97.12,0.0,0.33,1.61007,1.02776,1.91014
20190428,35.51,34.25,2.97,156.75,0.59,0.22,4.09,97.08,0.0,0.33,1.30112,1.15128,1.73734
20190429,35.44,34.06,3.59,169.19,0.63,0.2,3.3,97.09,0.0,0.33,0.93816,1.24397,1.55808
20190430,35.37,34.06,2.01,150.62,0.59,0.2,2.8,96.97,0.0,0.33,0.52842,1.29443,1.39813
20190501,35.07,35.62,2.97,156.56,0.62,0.19,2.06,96.84,1.02,0.26,0.10272,1.30133,1.30537
20190502,35.59,29.44,2.7,124.0,0.55,0.2,3.41,96.75,0.01,0.26,-0.32403,1.25655,1.29766
20190503,35.29,26.69,2.74,272.19,0.53,0.19,2.88,96.87,0.14,0.26,-0.73163,1.16027,1.37169
20190504,35.27,18.06,3.38,298.06,0.7,0.18,2.77,97.13,0.0,0.26,-1.10224,1.01702,1.49976
20190505,35.51,16.81,3.04,312.25,0.66,0.17,2.6,97.23,0.0,0.26,-1.42200,0.83437,1.64872
20190506,35.87,16.56,2.13,208.12,0.64,0.16,2.27,97.15,0.0,0.26,-1.68182,0.62119,1.79287
20190507,36.28,24.06,1.38,167.5,0.65,0.16,1.66,97.05,0.0,0.26,-1.87727,0.38617,1.91658
20190508,36.61,19.19,1.92,174.19,0.63,0.15,1.53,97.01,0.0,0.26,-2.00792,0.13697,2.01259
20190509,36.3,17.25,3.09,180.62,0.7,0.15,1.39,96.98,0.0,0.26,-2.07640,-0.11986,2.07985
20190510,36.65,22.44,1.98,55.62,0.69,0.14,1.21,97.04,0.01,0.26,-2.08733,-0.37866,2.12140
20190511,35.73,40.5,2.39,189.5,0.56,0.15,2.09,97.19,1.48,0.26,-2.04647,-0.63417,2.14248
20190512,32.9,39.94,2.59,183.88,0.58,0.25,5.74,97.24,0.0,0.26,-1.95992,-0.88097,2.14881
20190513,35.32,37.75,1.98,167.94,0.58,0.23,6.38,97.06,0.01,0.26,-1.83384,-1.11306,2.14520
20190514,35.43,38.31,2.62,160.75,0.61,0.23,5.06,97.04,0.0,0.26,-1.67457,-1.32361,2.13451
20190515,35.58,38.56,2.12,168.56,0.59,0.21,4.1,97.13,0.2,0.26,-1.48919,-1.50519,2.11738
20190516,36.14,35.06,2.66,199.06,0.63,0.2,3.17,97.19,0.0,0.26,-1.28613,-1.65053,2.09245
20190517,36.24,32.06,1.67,137.19,0.65,0.19,2.86,97.21,0.0,0.26,-1.07502,-1.75389,2.05713
20190518,36.69,26.69,1.77,120.12,0.68,0.17,2.54,97.11,0.0,0.26,-0.86541,-1.81244,2.00845
20190519,37.05,25.0,1.47,95.31,0.66,0.16,2.27,97.12,0.0,0.26,-0.66462,-1.82677,1.94392
20190520,36.34,31.62,2.73,162.0,0.59,0.16,1.77,97.21,0.0,0.26,-0.47615,-1.80030,1.86220
20190521,36.19,33.62,3.48,173.0,0.55,0.16,2.99,97.15,0.0,0.26,-0.29932,-1.73808,1.76367
20190522,35.98,37.5,3.04,194.38,0.61,0.22,5.32,97.1,0.0,0.26,-0.13032,-1.64574,1.65089
20190523,36.08,38.62,3.78,180.75,0.6,0.2,4.3,97.06,0.02,0.26,0.03622,-1.52879,1.52922
20190524,36.48,37.81,2.67,214.12,0.62,0.2,3.91,97.08,0.0,0.26,0.20555,-1.39232,1.40741
20190525,36.22,36.94,3.11,141.69,0.67,0.2,2.56,96.95,0.0,0.26,0.38155,-1.24078,1.29812
20190526,37.83,31.62,2.16,153.25,0.66,0.18,3.01,96.81,0.0,0.26,0.56581,-1.07771,1.21721
20190527,38.56,31.19,2.66,226.69,0.66,0.17,2.69,96.83,0.0,0.26,0.75716,-0.90537,1.18025
20190528,37.87,30.25,2.21,209.44,0.67,0.16,2.04,96.8,0.0,0.26,0.95150,-0.72438,1.19585
20190529,36.59,39.62,2.98,120.56,0.63,0.16,1.73,96.79,0.09,0.26,1.14181,-0.53359,1.26034
20190530,35.7,41.62,3.62,136.0,0.54,0.19,3.0,96.82,0.03,0.26,1.31836,-0.33054,1.35917
20190531,34.87,45.81,4.07,161.94,0.59,0.2,1.74,96.89,0.0,0.26,1.46911,-0.11285,1.47343
20190601,35.02,44.06,2.54,185.44,0.27,0.24,5.16,96.99,0.46,0.35,1.58080,0.11944,1.58530
20190602,36.05,36.31,2.66,175.81,0.57,0.24,5.31,96.91,0.06,0.35,1.64124,0.36103,1.68048
20190603,36.43,39.94,3.06,169.88,0.55,0.25,6.61,96.85,3.7,0.35,1.64250,0.60040,1.74879
20190604,36.0,40.25,2.22,167.0,0.62,0.27,8.18,96.86,0.12,0.35,1.58344,0.82240,1.78427
20190605,35.74,40.56,2.7,181.12,0.62,0.24,4.64,96.82,0.0,0.35,1.46957,1.01352,1.78518
20190606,34.38,44.31,3.7,216.56,0.55,0.28,8.21,96.81,4.87,0.35,1.31034,1.16599,1.75400
20190607,33.29,45.75,2.86,196.69,0.53,0.34,15.17,96.92,9.77,0.35,1.11632,1.27851,1.69728
20190608,32.42,50.19,3.15,224.5,0.39,0.37,16.81,96.94,0.18,0.35,0.89791,1.35444,1.62504
20190609,35.13,43.62,2.12,264.06,0.57,0.32,13.88,96.77,0.01,0.35,0.66527,1.39945,1.54953
20190610,34.0,47.12,3.73,242.75,0.59,0.29,6.35,96.71,0.0,0.35,0.42855,1.41973,1.48300
20190611,34.9,42.69,4.34,197.81,0.67,0.27,6.16,96.74,0.0,0.35,0.19781,1.42091,1.43462
20190612,34.74,42.62,4.75,239.0,0.69,0.25,4.1,96.78,0.0,0.35,-0.01727,1.40745,1.40755
20190613,32.55,45.44,4.3,252.19,0.63,0.23,1.91,96.94,0.01,0.35,-0.20807,1.38239,1.39796
20190614,33.59,38.69,4.51,257.62,0.67,0.23,2.98,96.84,0.0,0.35,-0.36760,1.34742,1.39667
20190615,34.4,33.38,5.08,268.06,0.66,0.22,2.73,96.91,0.0,0.35,-0.49104,1.30310,1.39255
20190616,34.01,39.44,4.67,299.0,0.59,0.21,3.09,96.99,0.0,0.35,-0.57611,1.24926,1.37570
20190617,30.24,52.44,3.82,271.75,0.34,0.25,3.84,97.1,0.03,0.35,-0.62321,1.18547,1.33931
20190618,33.7,40.81,3.33,246.06,0.5,0.27,6.7,96.83,0.0,0.35,-0.63532,1.11155,1.28030
20190619,35.61,38.19,3.02,264.31,0.61,0.26,5.61,96.74,0.0,0.35,-0.61777,1.02791,1.19927
20190620,32.4,57.25,3.27,266.75,0.47,0.48,26.92,96.8,22.81,0.35,-0.57785,0.93579,1.09982
20190621,27.9,76.5,1.42,178.5,0.36,0.59,21.72,96.86,0.12,0.35,-0.52428,0.83721,0.98782
20190622,28.37,73.5,2.53,256.69,0.37,0.52,24.83,96.77,0.29,0.35,-0.46653,0.73476,0.87036
20190623,28.82,68.56,1.75,237.38,0.3,0.49,22.61,96.77,6.6,0.35,-0.41407,0.63114,0.75485
20190624,30.83,61.44,2.7,178.19,0.48,0.49,36.75,96.87,0.0,0.35,-0.37553,0.52858,0.64839
20190625,29.95,70.06,2.87,164.69,0.54,0.52,30.43,96.98,0.01,0.35,-0.35777,0.42822,0.55801
20190626,30.33,65.62,2.16,224.12,0.59,0.47,23.68,96.96,0.13,0.35,-0.36505,0.32978,0.49195
20190627,29.62,67.31,2.85,274.31,0.6,0.47,16.77,96.81,1.06,0.35,-0.39825,0.23134,0.46057
20190628,29.51,65.69,3.57,271.38,0.44,0.47,20.25,96.76,1.34,0.35,-0.45450,0.12986,0.47269
20190629,28.51,66.62,4.95,261.0,0.31,0.48,27.19,96.71,9.46,0.35,-0.52723,0.02221,0.52770
20190630,27.27,70.25,5.1,283.0,0.22,0.47,17.99,96.74,3.35,0.35,-0.60705,-0.09320,0.61416
20190701,27.16,69.88,4.34,286.56,0.25,0.49,21.78,96.73,2.92,0.24,-0.68322,-0.21512,0.71629
20190702,28.14,69.38,4.83,273.81,0.23,0.49,24.58,96.71,13.9,0.24,-0.74538,-0.33913,0.81890
20190703,28.19,65.19,5.05,263.88,0.33,0.49,23.42,96.76,0.52,0.24,-0.78467,-0.45871,0.90891
20190704,30.18,55.94,5.06,264.44,0.42,0.45,27.09,96.73,0.26,0.24,-0.79412,-0.56716,0.97586
20190705,28.68,59.06,5.06,268.88,0.31,0.48,27.04,96.65,11.53,0.24,-0.76859,-0.65924,1.01259
20190706,29.89,63.06,5.29,254.69,0.32,0.48,29.94,96.62,1.55,0.24,-0.70465,-0.73219,1.01619
20190707,29.45,62.38,4.88,251.62,0.42,0.47,25.56,96.76,4.27,0.24,-0.60071,-0.78590,0.98918
20190708,29.88,65.12,4.51,255.69,0.49,0.48,28.63,96.87,3.0,0.24,-0.45742,-0.82243,0.94108
20190709,29.36,66.0,4.27,248.62,0.41,0.48,25.16,96.88,1.33,0.24,-0.27795,-0.84531,0.88983
20190710,29.52,64.0,4.46,244.0,0.43,0.47,25.22,96.86,1.65,0.24,-0.06817,-0.85851,0.86121
20190711,28.82,67.25,4.09,243.44,0.43,0.48,26.32,97.02,5.51,0.24,0.16344,-0.86551,0.88081
20190712,28.41,69.56,2.9,258.19,0.5,0.51,22.78,97.19,0.0,0.24,0.40609,-0.86854,0.95878
20190713,28.08,70.56,3.06,273.81,0.45,0.48,17.62,97.25,0.92,0.24,0.64734,-0.86801,1.08282
20190714,29.16,68.5,2.71,267.06,0.58,0.49,26.66,97.13,0.0,0.24,0.87388,-0.86243,1.22778
20190715,29.5,63.44,2.83,282.12,0.6,0.48,25.8,96.98,0.02,0.24,1.07237,-0.84862,1.36753
20190716,29.23,63.19,2.8,282.0,0.62,0.48,26.41,97.01,0.0,0.24,1.23043,-0.82236,1.47994
20190717,29.59,65.5,3.09,306.44,0.63,0.46,20.82,96.91,0.12,0.24,1.33743,-0.77929,1.54790
20190718,29.87,65.38,2.34,208.31,0.57,0.45,17.7,96.74,4.87,0.24,1.38521,-0.71600,1.55932
20190719,30.15,63.81,0.95,247.44,0.54,0.49,31.59,96.65,11.48,0.24,1.36864,-0.63107,1.50712
20190720,29.39,69.44,2.4,263.75,0.4,0.53,33.95,96.68,3.82,0.24,1.28596,-0.52585,1.38932
20190721,29.77,67.44,3.52,158.69,0.55,0.47,30.93,96.74,0.0,0.24,1.13917,-0.40471,1.20892
20190722,29.36,70.56,3.4,154.75,0.6,0.49,27.63,96.76,0.0,0.24,0.93405,-0.27462,0.97358
20190723,29.87,65.44,3.48,171.38,0.63,0.45,24.14,96.78,2.37,0.24,0.68027,-0.14398,0.69534
20190724,30.49,61.81,2.61,230.38,0.57,0.45,22.8,96.86,0.01,0.24,0.39099,-0.02109,0.39156
20190725,28.71,71.75,3.8,263.81,0.52,0.55,21.89,96.93,17.78,0.24,0.08211,0.08738,0.11991
20190726,26.24,82.0,3.87,262.5,0.14,0.71,29.72,96.88,24.96,0.24,-0.22891,0.17730,0.28954
20190727,26.57,77.06,5.12,269.31,0.21,0.65,41.14,96.8,19.27,0.24,-0.52441,0.24721,0.57976
20190728,26.05,83.38,4.86,267.0,0.17,0.7,37.08,96.77,24.04,0.24,-0.78786,0.29791,0.84230
20190729,25.33,84.19,5.0,248.38,0.08,0.75,36.68,96.77,36.64,0.24,-1.00482,0.33171,1.05815
20190730,26.11,79.12,4.95,246.31,0.27,0.67,43.28,96.89,2.32,0.24,-1.16369,0.35177,1.21569
20190731,27.38,76.31,3.62,263.69,0.45,0.63,56.86,97.01,0.97,0.24,-1.25616,0.36145,1.30713
20190801,26.84,79.75,3.68,264.81,0.3,0.72,48.22,96.96,50.45,0.30,-1.27764,0.36329,1.32829
20190802,25.91,84.12,4.42,259.25,0.08,0.84,51.61,96.88,48.35,0.30,-1.22729,0.35879,1.27866
20190803,25.67,83.69,5.45,243.06,0.22,0.79,50.31,96.9,6.78,0.30,-1.10817,0.34783,1.16147
20190804,25.73,79.31,5.81,241.75,0.36,0.72,51.59,96.81,1.41,0.30,-0.92710,0.32869,0.98364
20190805,26.4,85.0,3.67,254.31,0.41,0.72,38.8,96.58,9.36,0.30,-0.69448,0.29843,0.75589
20190806,25.84,88.12,4.57,264.62,0.17,0.83,36.52,96.51,56.07,0.30,-0.42373,0.25384,0.49394
20190807,25.15,86.62,4.93,256.5,0.12,0.84,39.42,96.42,37.35,0.30,-0.13048,0.19242,0.23249
20190808,25.88,84.62,4.81,254.94,0.2,0.8,44.25,96.36,8.0,0.30,0.16847,0.11330,0.20302
20190809,27.46,79.31,4.04,232.62,0.4,0.74,68.02,96.65,0.12,0.30,0.45637,0.01790,0.45672
20190810,27.7,79.12,2.79,255.94,0.49,0.73,63.37,96.82,0.0,0.30,0.71787,-0.08988,0.72348
20190811,27.4,78.31,3.01,293.06,0.56,0.72,63.71,96.9,1.05,0.30,0.94018,-0.20376,0.96200
20190812,26.34,84.81,3.04,297.19,0.4,0.73,40.9,96.9,0.7,0.30,1.11392,-0.31569,1.15779
20190813,25.95,86.75,2.72,285.44,0.23,0.73,35.17,96.88,0.97,0.30,1.23370,-0.41659,1.30214
20190814,26.26,85.06,1.97,275.06,0.32,0.74,42.06,97.0,2.83,0.30,1.29814,-0.49740,1.39017
20190815,27.09,80.56,1.89,257.44,0.48,0.73,53.1,97.1,1.36,0.30,1.30946,-0.55002,1.42028
20190816,27.62,79.38,2.23,269.19,0.58,0.71,52.49,97.06,2.04,0.30,1.27267,-0.56832,1.39380
20190817,26.21,85.62,2.02,296.69,0.41,0.72,32.44,97.09,4.03,0.30,1.19456,-0.54885,1.31461
20190818,25.9,89.56,1.33,282.69,0.15,0.82,25.42,97.19,18.95,0.30,1.08263,-0.49116,1.18883
20190819,26.94,83.56,1.59,287.5,0.52,0.76,50.26,97.23,7.45,0.30,0.94434,-0.39774,1.02468
20190820,26.73,86.25,2.66,310.31,0.37,0.75,46.96,97.15,3.52,0.30,0.78675,-0.27343,0.83291
20190821,26.19,87.06,2.12,301.19,0.4,0.74,36.18,97.07,3.77,0.30,0.61673,-0.12449,0.62917
20190822,26.27,85.44,2.7,303.31,0.32,0.77,56.36,96.98,23.6,0.30,0.44113,0.04226,0.44315
20190823,25.68,87.44,2.87,297.69,0.17,0.77,41.33,97.01,3.28,0.30,0.26685,0.21994,0.34581
20190824,26.07,82.5,2.62,298.06,0.36,0.75,59.65,97.02,2.52,0.30,0.10033,0.40158,0.41392
20190825,26.39,81.56,2.7,285.0,0.4,0.73,57.36,96.93,1.21,0.30,-0.05318,0.57985,0.58228
20190826,26.48,79.44,2.74,279.56,0.46,0.72,63.22,96.96,0.13,0.30,-0.19037,0.74689,0.77077
20190827,26.83,75.38,2.67,267.38,0.59,0.71,64.23,96.94,0.0,0.30,-0.31040,0.89449,0.94682
20190828,27.44,74.0,2.38,244.81,0.55,0.7,65.36,97.01,0.0,0.30,-0.41492,1.01458,1.09614
20190829,27.47,80.56,1.65,271.62,0.61,0.75,56.21,96.99,1.46,0.30,-0.50779,1.09993,1.21149
20190830,27.58,83.06,1.76,280.06,0.52,0.77,53.07,96.79,33.32,0.30,-0.59436,1.14488,1.28996
20190831,25.9,91.38,2.2,284.94,0.38,0.88,29.89,96.64,33.57,0.30,-0.68047,1.14580,1.33263
20190901,25.97,86.5,2.93,249.75,0.4,0.8,45.56,96.83,9.76,0.15,-0.77145,1.10140,1.34470
20190902,25.73,85.31,2.89,270.31,0.28,0.8,55.65,96.94,4.51,0.15,-0.87102,1.01278,1.33581
20190903,25.12,89.5,3.38,271.44,0.24,0.78,32.66,96.88,11.43,0.15,-0.98045,0.88322,1.31960
20190904,25.65,85.19,3.4,253.06,0.33,0.77,52.05,96.7,3.71,0.15,-1.09805,0.71808,1.31200
20190905,26.25,87.06,3.27,264.75,0.47,0.77,39.63,96.66,9.2,0.15,-1.21915,0.52455,1.32721
20190906,25.19,90.38,3.65,262.81,0.24,0.78,26.11,96.68,24.66,0.15,-1.33650,0.31155,1.37233
20190907,26.08,84.69,3.89,264.38,0.28,0.76,55.99,96.76,11.45,0.15,-1.44126,0.08949,1.44403
